"VCServer","Datacenter","Cluster","Host","TimeStamp","MetricId","Value","Unit"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 4:00:00 PM","cpu.usage.average","20.62","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 3:30:00 PM","cpu.usage.average","19.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 3:00:00 PM","cpu.usage.average","12.62","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 2:30:00 PM","cpu.usage.average","9.92","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 2:00:00 PM","cpu.usage.average","9.86","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 1:30:00 PM","cpu.usage.average","9.63","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 1:00:00 PM","cpu.usage.average","10.57","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 12:30:00 PM","cpu.usage.average","11.76","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 12:00:00 PM","cpu.usage.average","10.47","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 11:30:00 AM","cpu.usage.average","9.84","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 11:00:00 AM","cpu.usage.average","9.52","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 10:30:00 AM","cpu.usage.average","11.57","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 10:00:00 AM","cpu.usage.average","10.07","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 9:30:00 AM","cpu.usage.average","10.19","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 9:00:00 AM","cpu.usage.average","10.43","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 8:30:00 AM","cpu.usage.average","9.2","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 8:00:00 AM","cpu.usage.average","9.96","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 7:30:00 AM","cpu.usage.average","9.97","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 7:00:00 AM","cpu.usage.average","16.61","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 6:30:00 AM","cpu.usage.average","11.53","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 6:00:00 AM","cpu.usage.average","11.44","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 5:30:00 AM","cpu.usage.average","10.79","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 5:00:00 AM","cpu.usage.average","12.3","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 4:30:00 AM","cpu.usage.average","12.04","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 4:00:00 AM","cpu.usage.average","10.93","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 3:30:00 AM","cpu.usage.average","10.86","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","wdc-labmanager1-1.vmware.com","3/14/2013 3:00:00 AM","cpu.usage.average","12.33","%"
