"timestamp","ipaddress","dae","disk","disktype","currentspeed","vendor","productId","productRev","serialNumber","capacitymb","usercapacitymb","arrayname"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 6","Bus 3 Enclosure 6 Disk 13","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3V7M9","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 6","Bus 3 Enclosure 6 Disk 5","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3V7SJ","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 6","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1K0PE","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 11","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1V6N2","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 3","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5DD","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 7","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1V64J","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 9","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WLEN","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 2","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1FYYF","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 12","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VEG3","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 14","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5FV","549691","536.530273","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 8","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1W75V","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 4","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5KC","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 1","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1G9WN","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 0","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1GVSP","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 10","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WEQ5","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 13","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5EC","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 1 Enclosure 4","Bus 1 Enclosure 4 Disk 5","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WD2T","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 6","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1W59D","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 11","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WDC4","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 3","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5H4","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 7","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5G0","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 9","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5FR","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 2","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WE73","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 12","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VZGQ","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 14","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VFPV","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 8","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WDZ7","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 4","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WDQE","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 1","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1W83X","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 0","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5H3","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 10","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1V5SN","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 13","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WE61","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 2","Bus 0 Enclosure 2 Disk 5","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WFWL","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 6","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5KZ","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 11","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VCHL","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 3","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WDCC","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 7","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VGQS","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 9","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5LX","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 2","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X599","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 12","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VGMR","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 14","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1WDVC","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 8","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1V6LX","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 4","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VE39","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 1","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5B6","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 0","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VGD5","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 10","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VALV","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 13","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1X5KM","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 0 Enclosure 3","Bus 0 Enclosure 3 Disk 5","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","3SL1VWA9","549691","536.530273","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 6","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VX7S","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 11","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3W7QN","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 3","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3WQXA","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 7","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3WQFM","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 9","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VXLH","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 2","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3W7T2","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 12","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3W581","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 14","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3QMC7","1878379","1833.596680","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 8","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VZF1","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 4","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3WEGG","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 1","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3WEZK","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 0","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VXLP","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 10","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3WEVH","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 13","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3QBL5","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 3","Bus 3 Enclosure 3 Disk 5","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3W7VB","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 6","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 11","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 3","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 7","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 9","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 2","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 12","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 14","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 8","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 4","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 1","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 0","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3S5MY","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 10","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 13","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 5","Bus 3 Enclosure 5 Disk 5","","","","","","","","","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 6","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL08G53","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 11","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0AL3G","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 3","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCDS","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 7","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0ALHQ","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 9","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL07B5J","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 2","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCW9","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 12","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCCL","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 14","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CC8G","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 8","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CERN","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 4","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0ALGK","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 1","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CE25","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 0","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCHC","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 10","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCL1","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 13","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCJ4","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 3","Bus 2 Enclosure 3 Disk 5","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL09X5W","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 6","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3QA63","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 11","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VYAD","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 3","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VY0G","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 7","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VX50","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 9","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3PPEN","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 2","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3QKJ3","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 12","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3V7H3","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 14","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3WQBY","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 8","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3QBFR","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 4","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3QHYF","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 1","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3Q7NA","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 0","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VZ2J","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 10","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3QK6A","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 13","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3PZQJ","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 4","Bus 3 Enclosure 4 Disk 5","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3VZJ1","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 6","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CC9W","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 11","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CA37","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 3","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCHE","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 7","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCL4","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 9","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0AA64","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 2","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCVX","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 12","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0C91S","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 14","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0BR1Q","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 8","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CBQV","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 4","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CDYL","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 1","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCEE","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 0","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCJ0","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 10","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCNC","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 13","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCL7","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 2 Enclosure 4","Bus 2 Enclosure 4 Disk 5","SAS","6Gbps","SEAGATE","STE60005 CLAR600","ES0E","6SL0CCKM","549691","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 1","Bus 3 Enclosure 1 Disk 6","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3Q8B1","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 1","Bus 3 Enclosure 1 Disk 11","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3PQHN","1878379","0","wdc-vnx-2630"
"2012-4-11 14:7:46","10.128.204.64","Bus 3 Enclosure 1","Bus 3 Enclosure 1 Disk 3","NL SAS","6Gbps","SEAGATE","ST320004CLAR2000","BS17","9WM3W6JG","1878379","0","wdc-vnx-2630"
