"timestamp","vcserver","cluster","vmhost","uuid","connectionstate","powerstate","vendor","model","memorysize","cpumodel","cpuhz","numcpupackages","numcpucores","numcputhreads","esxproductname","esxversion","esxbuild","serialnumber","biosversion"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-6.vmware.com","35313838-3738-5553-4530-353135384539","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999183","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-7.vmware.com","35313838-3738-5553-4530-353135384538","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999034","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-8.vmware.com","35313838-3738-5553-4530-35313538454d","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999002","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-9.vmware.com","35313838-3738-5553-4530-353135384535","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999069","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-12.vmware.com","35313838-3738-5553-4530-35313538454a","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999234","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-16.vmware.com","35313838-3738-5553-4530-353135384546","connected","poweredOn","HP","ProLiant BL685c G7","274873348096","AMD Opteron(tm) Processor 6172","2099999276","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-10.vmware.com","35313838-3738-5553-4530-353135384537","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999307","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-13.vmware.com","35313838-3738-5553-4530-353135384543","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999241","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-14.vmware.com","35313838-3738-5553-4530-35313538454c","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999349","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-15.vmware.com","35313838-3738-5553-4530-353135384541","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999057","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest4","wdc-devtest4-11.vmware.com","35313838-3738-5553-4530-353135384542","connected","poweredOn","HP","ProLiant BL685c G7","274873352192","AMD Opteron(tm) Processor 6172","2099999292","4","48","48","VMware ESXi","5.0.0","474610",,"A20"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest1","wdc-devtest1-8.vmware.com","34343335-3237-5553-4538-35304a423139","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084566","4","16","16","VMware ESXi","5.0.0","469512","USE850JB19","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest1","wdc-devtest1-13.vmware.com","34343335-3237-5553-4538-35304a423158","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084543","4","16","16","VMware ESXi","5.0.0","469512","USE850JB1X","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest1","wdc-devtest1-9.vmware.com","34343335-3237-5553-4538-35304a423157","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084481","4","16","16","VMware ESXi","5.0.0","469512","USE850JB1W","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest1","wdc-devtest1-10.vmware.com","34343335-3237-5553-4538-35304a423141","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084557","4","16","16","VMware ESXi","5.0.0","469512","USE850JB1A","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest1","wdc-devtest1-12.vmware.com","34343335-3237-5553-4538-35304a423137","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084758","4","16","16","VMware ESXi","5.0.0","469512","USE850JB17","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest1","wdc-devtest1-11.vmware.com","34343335-3237-5553-4538-35304a423233","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084435","4","16","16","VMware ESXi","5.0.0","469512","USE850JB23","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest3","wdc-devtest3-5.vmware.com","34343335-3237-5553-4538-35304a423236","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084525","4","16","16","VMware ESXi","5.0.0","469512","USE850JB26","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest3","wdc-devtest3-4.vmware.com","34343335-3237-5553-4538-35304a423152","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084834","4","16","16","VMware ESXi","5.0.0","469512","USE850JB1R","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest3","wdc-devtest3-3.vmware.com","34343335-3237-5553-4538-35304a423142","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084507","4","16","16","VMware ESXi","5.0.0","469512","USE850JB1B","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest3","wdc-devtest3-2.vmware.com","34343335-3237-5553-4538-35314a434637","connected","poweredOn","HP","ProLiant BL680c G5","34356310016","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084557","4","16","16","VMware ESXi","5.0.0","469512","USE851JCF7","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-devtest3","wdc-devtest3-1.vmware.com","34343335-3237-5553-4538-35324a4c4342","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084731","4","16","16","VMware ESXi","5.0.0","469512","USE852JLCB","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-test2-ebiz1","wdc-devtest1-7.vmware.com","34343335-3237-5553-4538-35304a423159","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084983","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1Y","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-test2-ebiz1","wdc-devtest1-1.vmware.com","34343335-3237-5553-4538-35304a42314d","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084787","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1M","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-test2-ebiz1","wdc-devtest1-2.vmware.com","34343335-3237-5553-4538-35304a423234","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084881","4","16","16","VMware ESXi","5.0.0","474610","USE850JB24","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-test2-ebiz1","wdc-devtest1-3.vmware.com","34343335-3237-5553-4538-35304a423138","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084938","4","16","16","VMware ESXi","5.0.0","474610","USE850JB18","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-test2-ebiz1","wdc-devtest1-4.vmware.com","34343335-3237-5553-4538-35304a423144","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084885","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1D","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-test2-ebiz1","wdc-devtest1-5.vmware.com","34343335-3237-5553-4538-35304a423154","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084546","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1T","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-test2-ebiz1","wdc-devtest1-6.vmware.com","34343335-3237-5553-4538-35304a42314a","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084941","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1J","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-itlab1","wdc-itlab1-1.vmware.com","36343337-3835-5553-4531-333244544c36","connected","poweredOn","HP","ProLiant BL680c G7","549744906240","Intel(R) Xeon(R) CPU E7- 4850  @ 2.00GHz","1997833198","4","40","80","VMware ESXi","5.0.0","474610",,"I25"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-itlab1","wdc-itlab1-2.vmware.com","36343337-3835-5553-4531-333244544c37","connected","poweredOn","HP","ProLiant BL680c G7","549744906240","Intel(R) Xeon(R) CPU E7- 4850  @ 2.00GHz","1997833564","4","40","80","VMware ESXi","5.0.0","474610",,"I25"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-itlab1","wdc-itlab1-3.vmware.com","36343337-3835-5553-4531-333244544c34","connected","poweredOn","HP","ProLiant BL680c G7","549744906240","Intel(R) Xeon(R) CPU E7- 4850  @ 2.00GHz","1997833658","4","40","80","VMware ESXi","5.0.0","474610",,"I25"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-itlab1","wdc-itlab1-4.vmware.com","00000000-0000-5755-4330-433956305a30","connected","poweredOn","HP","ProLiant BL680c G7","549744910336","Intel(R) Xeon(R) CPU E7- 4850  @ 2.00GHz","1997833171","4","40","80","VMware ESXi","5.0.0","474610",,"I25"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-itlab2","wdc-itlab2-1.vmware.com","36303337-3138-5553-4531-333244544c32","connected","poweredOn","HP","ProLiant BL460c G7","103068446720","Intel(R) Xeon(R) CPU           E5649  @ 2.53GHz","2533422528","2","12","24","VMware ESXi","5.0.0","474610",,"I27"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-itlab2","wdc-itlab2-2.vmware.com","36303337-3138-5553-4531-333244544c33","connected","poweredOn","HP","ProLiant BL460c G7","103068446720","Intel(R) Xeon(R) CPU           E5649  @ 2.53GHz","2533422874","2","12","24","VMware ESXi","5.0.0","474610",,"I27"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-1.vmware.com","34343335-3237-5553-4538-35324a4c4345","connected","poweredOn","HP","ProLiant BL680c G5","137435525120","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084423","4","16","16","VMware ESXi","5.0.0","474610","USE852JLCE","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-10.vmware.com","34343335-3237-5553-4538-35324a4c4338","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084738","4","16","16","VMware ESXi","5.0.0","474610","USE852JLC8","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-12.vmware.com","34343335-3237-5553-4538-35324a4c4333","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084977","4","16","16","VMware ESXi","5.0.0","474610","USE852JLC3","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-11.vmware.com","34343335-3237-5553-4538-35304a423148","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084947","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1H","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-2.vmware.com","34343335-3237-5553-4538-35324a4c4332","connected","poweredOn","HP","ProLiant BL680c G5","137435525120","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084645","4","16","16","VMware ESXi","5.0.0","474610","USE852JLC2","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-3.vmware.com","34343335-3237-5553-4538-35324a4c4343","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084959","4","16","16","VMware ESXi","5.0.0","474610","USE852JLCC","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-5.vmware.com","34343335-3237-5553-4538-35304a423143","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084840","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1C","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-6.vmware.com","34343335-3237-5553-4538-35304a423146","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084854","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1F","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-7.vmware.com","34343335-3237-5553-4538-35304a423231","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084759","4","16","16","VMware ESXi","5.0.0","474610","USE850JB21","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-8.vmware.com","34343335-3237-5553-4538-35304a42314b","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084553","4","16","16","VMware ESXi","5.0.0","474610","USE850JB1K","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-9.vmware.com","34343335-3237-5553-4538-35304a423235","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084934","4","16","16","VMware ESXi","5.0.0","474610","USE850JB25","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-loadtest-vmg1","wdc-loadtest-vmg1-4.vmware.com","34343335-3237-5553-4538-35324a4c4341","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084753","4","16","16","VMware ESXi","5.0.0","474610","USE852JLCA","I17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-lt-vmg1","wdc-lt-vmg1-1.vmware.com","36303337-3139-5553-4531-313238355353","connected","poweredOn","HP","ProLiant BL490c G7","103068413952","Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz","2666760885","2","12","24","VMware ESXi","5.0.0","504890",,"I28"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-lt-vmg1","wdc-lt-vmg1-2.vmware.com","36303337-3139-5553-4531-313238355446","connected","poweredOn","HP","ProLiant BL490c G7","103068413952","Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz","2666761172","2","12","24","VMware ESXi","5.0.0","504890",,"I28"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-lt-vmg1","wdc-lt-vmg1-3.vmware.com","36303337-3139-5553-4531-33394654584e","connected","poweredOn","HP","ProLiant BL490c G7","154608021504","Intel(R) Xeon(R) CPU           X5675  @ 3.07GHz","3066775185","2","12","24","VMware ESXi","5.0.0","504890",,"I28"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-lt-vmg1","wdc-lt-vmg1-4.vmware.com","36303337-3139-5553-4531-333946545850","connected","poweredOn","HP","ProLiant BL490c G7","154608021504","Intel(R) Xeon(R) CPU           X5675  @ 3.07GHz","3066775048","2","12","24","VMware ESXi","5.0.0","504890",,"I28"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-lt-vmg1","wdc-lt-vmg1-5.vmware.com","36303337-3139-5553-4531-333946545853","connected","poweredOn","HP","ProLiant BL490c G7","154608021504","Intel(R) Xeon(R) CPU           X5675  @ 3.07GHz","3066774678","2","12","24","VMware ESXi","5.0.0","504890",,"I28"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-lt-vmg1","wdc-lt-vmg1-6.vmware.com","36303337-3139-5553-4531-333946545852","connected","poweredOn","HP","ProLiant BL490c G7","154608021504","Intel(R) Xeon(R) CPU           X5675  @ 3.07GHz","3066774563","2","12","24","VMware ESXi","5.0.0","504890",,"I28"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-1.vmware.com","34393133-3338-5553-4530-313359575046","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600088942","4","24","24","VMware ESXi","5.0.0","474610","USE013YWPF","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-2.vmware.com","34393133-3338-5553-4530-313359575038","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089675","4","24","24","VMware ESXi","5.0.0","474610","USE013YWP8","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-3.vmware.com","34393133-3338-5553-4530-31335957504c","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090612","4","24","24","VMware ESXi","5.0.0","474610","USE013YWPL","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-4.vmware.com","34393133-3338-5553-4530-313359575042","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089703","4","24","24","VMware ESXi","5.0.0","474610","USE013YWPB","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-5.vmware.com","34393133-3338-5553-4530-313359575037","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089887","4","24","24","VMware ESXi","5.0.0","474610","USE013YWP7","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-6.vmware.com","34393133-3338-5553-4530-313359575043","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090001","4","24","24","VMware ESXi","5.0.0","474610",,"A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-7.vmware.com","34393133-3338-5553-4530-31335957504a","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089222","4","24","24","VMware ESXi","5.0.0","474610","USE013YWPJ","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-qai-vmg1","wdc-qai-vmg1-8.vmware.com","34393133-3338-5553-4530-313359575035","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090181","4","24","24","VMware ESXi","5.0.0","474610","USE013YWP5","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-9.vmware.com","34393133-3338-5553-4530-303658443450","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090408","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4P","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-10.vmware.com","34393133-3338-5553-4530-30365844344a","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089879","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4J","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-11.vmware.com","34393133-3338-5553-4530-303658443530","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090077","4","24","24","VMware ESXi","5.0.0","474610","USE006XD50","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-12.vmware.com","34393133-3338-5553-4530-303658443448","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089986","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4H","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-13.vmware.com","34393133-3338-5553-4530-303658443453","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090239","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4S","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-14.vmware.com","34393133-3338-5553-4530-303658443454","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089776","4","24","24","VMware ESXi","5.0.0","474610",,"A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-15.vmware.com","34393133-3338-5553-4530-30365844344e","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089784","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4N","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-16.vmware.com","34393133-3338-5553-4530-303658443452","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089794","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4R","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-2.vmware.com","34393133-3338-5553-4530-30365844344c","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089972","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4L","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-3.vmware.com","34393133-3338-5553-4530-303658443457","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089904","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4W","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-4.vmware.com","34393133-3338-5553-4530-303658443458","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090279","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4X","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-5.vmware.com","34393133-3338-5553-4530-303658443531","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089703","4","24","24","VMware ESXi","5.0.0","474610",,"A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-6.vmware.com","34393133-3338-5553-4530-30365844344b","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089823","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4K","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-7.vmware.com","34393133-3338-5553-4530-303658443459","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600089955","4","24","24","VMware ESXi","5.0.0","474610",,"A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-8.vmware.com","34393133-3338-5553-4530-303658443456","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090091","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4V","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","wdc-uat-vmg1","wdc-uat-vmg1-1.vmware.com","34393133-3338-5553-4530-30365844344d","connected","poweredOn","HP","ProLiant BL685c G6","137435648000","Six-Core AMD Opteron(tm) Processor 8435","2600090565","4","24","24","VMware ESXi","5.0.0","474610","USE006XD4M","A17"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","osdc-ph3-vmg1","osdc-ph3-vmg1-2.vmware.com","34303530-3234-5553-4537-333836393234","connected","poweredOn","HP","ProLiant BL685c G1","68717228032","Dual-Core AMD Opteron(tm) Processor 8218","2612035990","4","8","8","VMware ESXi","5.0.0","474610","USE7386924","A08"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","osdc-ph3-vmg1","osdc-ph3-vmg1-3.vmware.com","34303530-3234-5553-4537-333836414c45","connected","poweredOn","HP","ProLiant BL685c G1","68717228032","Dual-Core AMD Opteron(tm) Processor 8218","2612036014","4","8","8","VMware ESXi","5.0.0","474610","USE7386ALE","A08"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","osdc-ph3-vmg1","osdc-ph3-vmg1-4.vmware.com","34303530-3234-5553-4537-333836393235","connected","poweredOn","HP","ProLiant BL685c G1","68717228032","Dual-Core AMD Opteron(tm) Processor 8218","2612035805","4","8","8","VMware ESXi","5.0.0","474610","USE7386925","A08"
"2011-11-21 02:07:07","vc-dev-1.vmware.com","osdc-ph3-vmg1","osdc-ph3-vmg1-5.vmware.com","34303530-3234-5553-4537-343537364c44","connected","poweredOn","HP","ProLiant BL685c G1","68717228032","Dual-Core AMD Opteron(tm) Processor 8218","2612035803","4","8","8","VMware ESXi","5.0.0","474610","USE74576LD","A08"
