"VCServer","Datacenter","Cluster","Host","TimeStamp","MetricId","Value","Unit"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 11:30:00 PM","cpu.usage.average","20.9","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 11:00:00 PM","cpu.usage.average","21.39","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 10:30:00 PM","cpu.usage.average","21.46","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 10:00:00 PM","cpu.usage.average","21.2","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 9:30:00 PM","cpu.usage.average","21.19","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 9:00:00 PM","cpu.usage.average","21.6","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 8:30:00 PM","cpu.usage.average","21.31","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 8:00:00 PM","cpu.usage.average","21.14","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 7:30:00 PM","cpu.usage.average","20.82","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 7:00:00 PM","cpu.usage.average","21.39","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 6:30:00 PM","cpu.usage.average","20.98","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 6:00:00 PM","cpu.usage.average","20.77","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 5:30:00 PM","cpu.usage.average","21.21","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 5:00:00 PM","cpu.usage.average","21.8","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 4:30:00 PM","cpu.usage.average","23.29","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 4:00:00 PM","cpu.usage.average","22.28","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 3:30:00 PM","cpu.usage.average","22.96","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 3:00:00 PM","cpu.usage.average","22.27","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 2:30:00 PM","cpu.usage.average","22.47","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 2:00:00 PM","cpu.usage.average","21.96","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 1:30:00 PM","cpu.usage.average","22.68","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 1:00:00 PM","cpu.usage.average","21.91","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 12:30:00 PM","cpu.usage.average","22.66","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 12:00:00 PM","cpu.usage.average","21.83","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 11:30:00 AM","cpu.usage.average","20.81","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 11:00:00 AM","cpu.usage.average","20.9","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 10:30:00 AM","cpu.usage.average","20.78","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 10:00:00 AM","cpu.usage.average","21.09","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 9:30:00 AM","cpu.usage.average","21.03","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 9:00:00 AM","cpu.usage.average","21.1","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 8:30:00 AM","cpu.usage.average","21.06","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 8:00:00 AM","cpu.usage.average","20.97","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 7:30:00 AM","cpu.usage.average","20.9","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 7:00:00 AM","cpu.usage.average","21.12","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 6:30:00 AM","cpu.usage.average","20.86","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 6:00:00 AM","cpu.usage.average","20.87","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 5:30:00 AM","cpu.usage.average","21.01","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 5:00:00 AM","cpu.usage.average","21.01","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 4:30:00 AM","cpu.usage.average","20.91","%"
