"VCServer","Datacenter","Cluster","Host","TimeStamp","MetricId","Value","Unit"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 12:30:00 PM","cpu.usage.average","3.41","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 12:00:00 PM","cpu.usage.average","4.52","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 11:30:00 AM","cpu.usage.average","3.25","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 11:00:00 AM","cpu.usage.average","4.74","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 10:30:00 AM","cpu.usage.average","3.44","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 10:00:00 AM","cpu.usage.average","4.72","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 9:30:00 AM","cpu.usage.average","3.15","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 9:00:00 AM","cpu.usage.average","4.5","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 8:30:00 AM","cpu.usage.average","3.54","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 8:00:00 AM","cpu.usage.average","4.82","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 7:30:00 AM","cpu.usage.average","3.22","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 7:00:00 AM","cpu.usage.average","4.62","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 6:30:00 AM","cpu.usage.average","3.58","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 6:00:00 AM","cpu.usage.average","4.64","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 5:30:00 AM","cpu.usage.average","3.2","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 5:00:00 AM","cpu.usage.average","4.45","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 4:30:00 AM","cpu.usage.average","3.7","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 4:00:00 AM","cpu.usage.average","4.69","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 3:30:00 AM","cpu.usage.average","3.36","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 3:00:00 AM","cpu.usage.average","5.19","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 2:30:00 AM","cpu.usage.average","3.44","%"
