"timestamp","vmhost","hba","status","model","driver","pci","wwnn","wwpn"
"2011-11-21 02:33:29","sc9-vf-prod1-03.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.1","50014380140fa15b","50014380140fa15a"
"2011-11-21 02:33:29","sc9-vf-prod1-03.vmware.com","vmhba2","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:29","sc9-vf-prod1-03.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:29","sc9-vf-prod1-04.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.0","50014380140fb7e5","50014380140fb7e4"
"2011-11-21 02:33:29","sc9-vf-prod1-04.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.1","50014380140fb7e7","50014380140fb7e6"
"2011-11-21 02:33:29","sc9-vf-prod1-04.vmware.com","vmhba2","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:29","sc9-vf-prod1-04.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:38","sc9-vf-view1-02.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.0","50014380120c1c0d","50014380120c1c0c"
"2011-11-21 02:33:38","sc9-vf-view1-02.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.1","50014380120c1c0f","50014380120c1c0e"
"2011-11-21 02:33:38","sc9-vf-view1-02.vmware.com","vmhba2","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:38","sc9-vf-view1-02.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:38","sc9-vf-view1-01.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.0","50014380120c1be1","50014380120c1be0"
"2011-11-21 02:33:38","sc9-vf-view1-01.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.1","50014380120c1be3","50014380120c1be2"
"2011-11-21 02:33:38","sc9-vf-view1-01.vmware.com","vmhba2","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:38","sc9-vf-view1-01.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2011-11-21 02:33:40","sc9-vf-mgmt-01.vmware.com","vmhba0","unknown","Smart Array P410i","hpsa","05:00.0",,
"2011-11-21 02:33:40","sc9-vf-mgmt-01.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.0","5001438009aeef61","5001438009aeef60"
"2011-11-21 02:33:40","sc9-vf-mgmt-01.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.1","5001438009aeef63","5001438009aeef62"
"2011-11-21 02:33:40","sc9-vf-mgmt-01.vmware.com","vmhba32","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-01.vmware.com","vmhba33","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-01.vmware.com","vmhba34","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-01.vmware.com","vmhba35","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-02.vmware.com","vmhba0","unknown","Smart Array P410i","hpsa","05:00.0",,
"2011-11-21 02:33:40","sc9-vf-mgmt-02.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.0","5001438009aeef6d","5001438009aeef6c"
"2011-11-21 02:33:40","sc9-vf-mgmt-02.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.1","5001438009aeef6f","5001438009aeef6e"
"2011-11-21 02:33:40","sc9-vf-mgmt-02.vmware.com","vmhba32","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-02.vmware.com","vmhba33","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-02.vmware.com","vmhba34","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-02.vmware.com","vmhba35","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-03.vmware.com","vmhba0","unknown","Smart Array P410i","hpsa","05:00.0",,
"2011-11-21 02:33:40","sc9-vf-mgmt-03.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.0","5001438009aef2e1","5001438009aef2e0"
"2011-11-21 02:33:40","sc9-vf-mgmt-03.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","06:00.1","5001438009aef2e3","5001438009aef2e2"
"2011-11-21 02:33:40","sc9-vf-mgmt-03.vmware.com","vmhba32","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-03.vmware.com","vmhba33","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-03.vmware.com","vmhba34","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:40","sc9-vf-mgmt-03.vmware.com","vmhba35","unbound","Broadcom iSCSI Adapter","bnx2i","UNKNOWN - NULL PCI DEV IN VMKCTL",,
"2011-11-21 02:33:48","sc9-mail-vmg1-10.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072bae31","50014380072bae30"
"2011-11-21 02:33:48","sc9-mail-vmg1-10.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072bae33","50014380072bae32"
"2011-11-21 02:33:48","sc9-mail-vmg1-10.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-1.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-1.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","500143800728b001","500143800728b000"
"2011-11-21 02:33:48","sc9-mail-vmg1-1.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","500143800728b003","500143800728b002"
"2011-11-21 02:33:48","sc9-mail-vmg1-2.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-2.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","500143800728a8ed","500143800728a8ec"
"2011-11-21 02:33:48","sc9-mail-vmg1-2.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","500143800728a8ef","500143800728a8ee"
"2011-11-21 02:33:48","sc9-mail-vmg1-3.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","500143800728a8b9","500143800728a8b8"
"2011-11-21 02:33:48","sc9-mail-vmg1-3.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","500143800728a8bb","500143800728a8ba"
"2011-11-21 02:33:48","sc9-mail-vmg1-3.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-4.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-4.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","500143800728a875","500143800728a874"
"2011-11-21 02:33:48","sc9-mail-vmg1-4.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","500143800728a877","500143800728a876"
"2011-11-21 02:33:48","sc9-mail-vmg1-12.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b6a35","50014380072b6a34"
"2011-11-21 02:33:48","sc9-mail-vmg1-12.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b6a37","50014380072b6a36"
"2011-11-21 02:33:48","sc9-mail-vmg1-12.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-8.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b730d","50014380072b730c"
"2011-11-21 02:33:48","sc9-mail-vmg1-8.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b730f","50014380072b730e"
"2011-11-21 02:33:48","sc9-mail-vmg1-8.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-7.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b6dad","50014380072b6dac"
"2011-11-21 02:33:48","sc9-mail-vmg1-7.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b6daf","50014380072b6dae"
"2011-11-21 02:33:48","sc9-mail-vmg1-7.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-11.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072bade1","50014380072bade0"
"2011-11-21 02:33:48","sc9-mail-vmg1-11.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072bade3","50014380072bade2"
"2011-11-21 02:33:48","sc9-mail-vmg1-11.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-6.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-6.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072baded","50014380072badec"
"2011-11-21 02:33:48","sc9-mail-vmg1-6.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072badef","50014380072badee"
"2011-11-21 02:33:48","sc9-mail-vmg1-5.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:33:48","sc9-mail-vmg1-5.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b7481","50014380072b7480"
"2011-11-21 02:33:48","sc9-mail-vmg1-5.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b7483","50014380072b7482"
"2011-11-21 02:34:16","osdc-msg1-7.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:16","osdc-msg1-7.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011ba3d1","50014380011ba3d0"
"2011-11-21 02:34:16","osdc-msg1-7.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011ba3d3","50014380011ba3d2"
"2011-11-21 02:34:16","osdc-msg1-2.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:16","osdc-msg1-2.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b8425","50014380011b8424"
"2011-11-21 02:34:16","osdc-msg1-2.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b8427","50014380011b8426"
"2011-11-21 02:34:16","osdc-msg1-4.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:16","osdc-msg1-4.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b6119","50014380011b6118"
"2011-11-21 02:34:16","osdc-msg1-4.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b611b","50014380011b611a"
"2011-11-21 02:34:16","osdc-msg1-6.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:16","osdc-msg1-6.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011d0611","50014380011d0610"
"2011-11-21 02:34:16","osdc-msg1-6.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011d0613","50014380011d0612"
"2011-11-21 02:34:16","osdc-msg1-3.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:16","osdc-msg1-3.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b8419","50014380011b8418"
"2011-11-21 02:34:16","osdc-msg1-3.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b841b","50014380011b841a"
"2011-11-21 02:34:31","wdc-t2msg-dr1-5.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:31","wdc-t2msg-dr1-5.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b83f5","50014380011b83f4"
"2011-11-21 02:34:31","wdc-t2msg-dr1-5.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b83f7","50014380011b83f6"
"2011-11-21 02:34:31","wdc-t2msg-dr1-3.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:31","wdc-t2msg-dr1-3.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b5edd","50014380011b5edc"
"2011-11-21 02:34:31","wdc-t2msg-dr1-3.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b5edf","50014380011b5ede"
"2011-11-21 02:34:31","wdc-t2msg-dr1-1.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:31","wdc-t2msg-dr1-1.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b83d9","50014380011b83d8"
"2011-11-21 02:34:31","wdc-t2msg-dr1-1.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b83db","50014380011b83da"
"2011-11-21 02:34:31","wdc-t2msg-dr1-2.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:31","wdc-t2msg-dr1-2.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b83b1","50014380011b83b0"
"2011-11-21 02:34:31","wdc-t2msg-dr1-2.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b83b3","50014380011b83b2"
"2011-11-21 02:34:31","wdc-t2msg-dr1-4.vmware.com","vmhba0","unknown","Smart Array P400i","cciss","08:00.0",,
"2011-11-21 02:34:31","wdc-t2msg-dr1-4.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.0","50014380011b83e5","50014380011b83e4"
"2011-11-21 02:34:31","wdc-t2msg-dr1-4.vmware.com","vmhba2","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","0d:00.1","50014380011b83e7","50014380011b83e6"
"2011-11-21 02:34:55","wdc-mail-dr1-1.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b8b0d","50014380072b8b0c"
"2011-11-21 02:34:55","wdc-mail-dr1-1.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b8b0f","50014380072b8b0e"
"2011-11-21 02:34:55","wdc-mail-dr1-1.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:34:55","wdc-mail-dr1-2.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b7165","50014380072b7164"
"2011-11-21 02:34:55","wdc-mail-dr1-2.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b7167","50014380072b7166"
"2011-11-21 02:34:55","wdc-mail-dr1-2.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:34:55","wdc-mail-dr1-3.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b6bd5","50014380072b6bd4"
"2011-11-21 02:34:55","wdc-mail-dr1-3.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b6bd7","50014380072b6bd6"
"2011-11-21 02:34:55","wdc-mail-dr1-3.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:34:55","wdc-mail-dr1-4.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","5001438009aaae4d","5001438009aaae4c"
"2011-11-21 02:34:55","wdc-mail-dr1-4.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","5001438009aaae4f","5001438009aaae4e"
"2011-11-21 02:34:55","wdc-mail-dr1-4.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:34:55","wdc-mail-dr1-5.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b7339","50014380072b7338"
"2011-11-21 02:34:55","wdc-mail-dr1-5.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b733b","50014380072b733a"
"2011-11-21 02:34:55","wdc-mail-dr1-5.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:34:55","wdc-mail-dr1-6.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.0","50014380072b56dd","50014380072b56dc"
"2011-11-21 02:34:55","wdc-mail-dr1-6.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qla2xxx","09:00.1","50014380072b56df","50014380072b56de"
"2011-11-21 02:34:55","wdc-mail-dr1-6.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2011-11-21 02:35:26","at-vmg1-1.vmware.com","vmhba0","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","08:00.0","5001438000be644d","5001438000be644c"
"2011-11-21 02:35:26","at-vmg1-1.vmware.com","vmhba1","online","ISP2432-based 4Gb Fibre Channel to PCI Express HBA","qla2xxx","08:00.1","5001438000be644f","5001438000be644e"
"2011-11-21 02:35:26","at-vmg1-1.vmware.com","vmhba2","unknown","Smart Array E200i","cciss","42:08.0",,
"2011-11-21 02:35:26","at-vmg1-1.vmware.com","vmhba33","unbound","Broadcom iSCSI Adapter","bnx2i","N/A",,
"2011-11-21 02:35:26","at-vmg1-1.vmware.com","vmhba34","unbound","Broadcom iSCSI Adapter","bnx2i","N/A",,
