"timestamp","vcserver","cluster","resourcepool","folder","vmhost","vmname","persistentid","id","application","powerstate","connectionstate","gueststate","version","numcpu","memorymb","provisionedspacegb","usedspacegb","guestfullname","toolstatus","toolsversion","toolsrunningstatus","hostname","ipaddress","storagecommitted","storageuncommitted","boottime","suspendtime","suspendinterval","createdtime","createdby"
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Pool-Recompose-test",,"at-vmg1-4.vmware.com","replica-492abf4f-eb57-49e7-8468-7d9facb07198","50329f29-76bf-ced1-5e03-d234ab4ec5e6","VirtualMachine-vm-9192",,"PoweredOff","connected","NotRunning","v7","1","2048","40.79733","18.40263",,"toolsNotRunning",,"guestToolsNotRunning",,,"19759675958","24046129152",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Pool-Fin-01",,"at-vmg1-4.vmware.com","View-Fin01-009","5032d7c3-bd24-6017-ebb9-492f20e7134f","VirtualMachine-vm-9069",,"PoweredOn","connected","Running","v7","1","2048","52.17051","28.37955","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-FIN01-009.vmware.com","10.16.12.119","30472311162","25545342976","11/1/2011 9:14:04 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-033","5032fda1-0b4f-197e-f6f1-2163528f4197","VirtualMachine-vm-9260",,"PoweredOn","connected","Running","v7","2","2048","60.53672","24.36002","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-033.vmware.com","10.16.12.90","26156372218","38844432384",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","replica-f7c3438d-e974-43f2-8e78-433a9620f327","503219ce-fff3-41f7-8e30-87cc6c58abc0","VirtualMachine-vm-8279",,"PoweredOff","connected","NotRunning","v7","1","1024","40.19444","18.77209",,"toolsNotRunning",,"guestToolsNotRunning",,,"20156381813","23002075136",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","replica-51c48238-6495-49e3-8230-2d1ef28b73c1","50322370-ad6c-f1d0-9de8-b91541c805c0","VirtualMachine-vm-8100",,"PoweredOff","connected","NotRunning","v7","1","2048","49.83405","17.66171",,"toolsNotRunning",,"guestToolsNotRunning",,,"18964117451","34544779264",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","replica-8d9646b4-8fb6-4cd9-af80-8b0de5c1fa2f","50320156-f335-02c6-ffcd-697fe2b53598","VirtualMachine-vm-8151",,"PoweredOff","connected","NotRunning","v7","1","2048","49.92682","17.75448",,"toolsNotRunning",,"guestToolsNotRunning",,,"19063732170","34544779264",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-021","503285a8-f7a4-879b-0e31-4ec1fa2bda9a","VirtualMachine-vm-9114",,"PoweredOn","connected","Running","v7","2","2048","60.48398","23.83561","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-021.vmware.com","10.16.12.131","25593286860","39350894592","11/3/2011 5:28:48 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-4.vmware.com","gss-33","5032b997-84e2-eb89-516c-4ad4c4511d83","VirtualMachine-vm-9255",,"PoweredOn","connected","Running","v7","1","2048","50.57594","25.91681","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-33.vmware.com","10.16.12.85","27827957519","26477547520","11/8/2011 2:51:23 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-012","50326a51-d1df-4f68-3cda-55e405969281","VirtualMachine-vm-9087",,"PoweredOn","connected","Running","v7","2","2048","60.48398","24.44107","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-012.vmware.com","10.16.12.124","26243404027","38700777472",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-011","50328426-1ebb-435f-33d8-13c4bf25e802","VirtualMachine-vm-9088",,"PoweredOn","connected","Running","v7","2","2048","60.48398","24.10807","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-011.vmware.com","10.16.12.123","25885839609","39058341888",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-030","50324a5e-f23a-35da-540f-39a4d6021762","VirtualMachine-vm-9243",,"PoweredOn","connected","Running","v7","2","2048","60.48398","23.92447","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-030.vmware.com","10.16.12.87","25688707278","39255474176","11/8/2011 11:32:21 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-042","5032b271-527e-d44f-aec5-8d3b2663d348","VirtualMachine-vm-9287",,"PoweredOn","connected","Running","v7","2","2048","60.48398","24.06998","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-042.vmware.com","10.16.12.106","25844945098","39099236352","11/9/2011 11:50:48 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","AT-L03-048","50328377-93d5-9aaa-4e04-4f440e3414bb","VirtualMachine-vm-7618",,"PoweredOn","connected","Running","v7","1","2048","40.75763","27.98131","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","AT-L03-048.vmware.com","10.16.12.151","30044698849","13718474752","9/30/2011 9:20:08 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","AT-L05-006","5032cc8f-f312-66e3-0e1d-f3ec5f3898ff","VirtualMachine-vm-8565",,"PoweredOn","connected","Running","v7","2","2048","60.48789","24.09342","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-006.vmware.com","10.16.12.78","25870116319","39078264832","11/3/2011 9:59:42 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","AT-L03-034","5032c45c-eb90-dfcc-2e91-590a9f78302b","VirtualMachine-vm-7593",,"PoweredOn","connected","Running","v7","1","2048","40.74415","28.53032","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","AT-L03-034.vmware.com","10.16.12.138","30634200352","13114494976","11/16/2011 11:19:11 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-048","5032cb35-bc3f-d08b-670e-bb96754be5d0","VirtualMachine-vm-9309",,"PoweredOn","connected","Running","v7","2","2048","60.48398","24.20963","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-048.vmware.com","10.16.13.81","25994891467","38949289984","11/14/2011 3:38:03 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Pool-Fin-stage-XP",,"at-vmg1-4.vmware.com","replica-4eb8fe27-020e-40cd-9890-cad2446dc4e8","5032bdf3-9914-00d6-95fd-bc79f3384a24","VirtualMachine-vm-9348",,"PoweredOff","connected","NotRunning","v7","1","2048","40.79725","18.40254",,"toolsNotRunning",,"guestToolsNotRunning",,,"19759580041","24046129152",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Pool-Fin-01",,"at-vmg1-4.vmware.com","View-Fin01-007","50328dd2-bd96-115e-929a-e41532fefb82","VirtualMachine-vm-8975",,"PoweredOn","connected","Running","v7","1","2048","52.15488","28.36393","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-FIN01-007.vmware.com","10.16.12.48","30455533947","25545342976","10/27/2011 6:05:08 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-4.vmware.com","gss-07","5032d8f6-a6f9-41d8-a0f9-14724583d12d","VirtualMachine-vm-8803",,"PoweredOn","connected","Running","v7","1","2048","42.54534","29.06491","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-07.vmware.com","10.16.13.65","31208214155","14474498048","9/29/2011 7:15:28 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-4.vmware.com","gss-08","5032889a-59c5-061e-90e4-281dd58a493e","VirtualMachine-vm-8801",,"PoweredOn","connected","Running","v7","1","2048","42.56445","27.87504","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-08.vmware.com","10.16.13.66","29930596833","15772635136","9/29/2011 7:15:29 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","view-template-standard","5001e7b1-3a7d-0ddb-dc19-22c4f22012c4","VirtualMachine-vm-8205",,"PoweredOff","connected","NotRunning","v7","1","2048","48.42691","26.03221",,"toolsNotRunning","8384","guestToolsNotRunning",,,"27951867259","24046129152","11/3/2011 10:10:18 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Pool-Recompose-test",,"at-vmg1-4.vmware.com","view-test-004","50324dd4-c69a-fb9c-78bf-adddbe024a1e","VirtualMachine-vm-9185",,"PoweredOn","connected","Running","v7","1","2048","41.56637","24.46778","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-test-004.vmware.com","10.16.12.141","26272074985","18359472128","11/5/2011 1:30:21 AM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","View5-T02",,"at-vmg1-4.vmware.com","View-Template-Standard-XP","5032ae6a-b9b6-e785-cd10-dc35fb6e3613","VirtualMachine-vm-9141",,"PoweredOff","connected","NotRunning","v7","1","2048","42.39574","20.20417","Microsoft Windows XP Professional (32-bit)","toolsNotRunning","8384","guestToolsNotRunning","view-temp-std.vmware.com","10.16.13.90","21694058172","23828025344","11/6/2011 9:01:27 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","View5-T02",,"at-vmg1-4.vmware.com","replica-ee98e864-e13d-4426-a089-21902bed4d91","50327d90-42ba-b60c-045a-99a2d96e2378","VirtualMachine-vm-9171",,"PoweredOff","connected","NotRunning","v7","1","2048","40.79028","18.39558",,"toolsNotRunning",,"guestToolsNotRunning",,,"19752102887","24046129152",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-4.vmware.com","gss-23","50323659-06a1-af15-a54a-c2b2005e84e6","VirtualMachine-vm-9205",,"PoweredOn","connected","Running","v7","1","2048","42.59157","28.0584","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-23.vmware.com","10.16.12.39","30127482178","15604862976","11/7/2011 5:00:33 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","view-at-L06-047","5032bf3a-60ab-b3bb-5c2f-8129934df39d","VirtualMachine-vm-8504",,"PoweredOn","connected","Running","v7","1","2048","58.31406","37.23307","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-AT-L06-047.vmware.com","10.16.12.105","39978702427","22635544576","11/9/2011 6:54:53 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-4.vmware.com","gss-11","5032072b-46eb-9fe8-bac2-6b35d1b2bbc2","VirtualMachine-vm-8520",,"PoweredOff","connected","NotRunning","v7","1","2048","42.56824","18.80244","Microsoft Windows XP Professional (32-bit)","toolsNotRunning","8290","guestToolsNotRunning","gss-11.vmware.com","10.16.13.97","20188967647","25518329856",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","AT-L04-005","50326bb6-b131-28ac-10aa-f65f9ad9927a","VirtualMachine-vm-8528",,"PoweredOn","connected","Running","v7","1","2048","50.60807","28.95284","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","AT-L04-005.vmware.com","10.16.12.31","31087875665","23252127744",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-4.vmware.com","gss-38","5032e04b-f9d8-a686-de1f-00f3d81b4fa7","VirtualMachine-vm-9277",,"PoweredOn","connected","Running","v7","1","2048","50.59158","26.23908","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-38.vmware.com","10.16.12.100","28173998717","26148294656","11/9/2011 7:13:18 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-4.vmware.com","AT-L05-043","50326abf-de78-a97e-9c4c-64f55b71bc75","VirtualMachine-vm-9293",,"PoweredOn","connected","Running","v7","2","2048","60.48398","23.80533","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-043.vmware.com","10.16.13.42","25560781006","39383400448","11/10/2011 6:14:00 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","view-at-L06-018","50323283-2579-30ff-e6da-78c5bfa76182","VirtualMachine-vm-8546",,"PoweredOn","connected","Running","v7","1","2048","58.32969","26.79557","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-AT-L06-018.vmware.com","10.16.13.1","28771520851","33859502080",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","Win7-Fin01-linked","50323ac1-d76b-bd3a-c46d-8165c9de36e9","VirtualMachine-vm-8554",,"PoweredOn","connected","Running","v7","1","2048","62.10306","39.96249","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","view-tmp-win7.vmware.com","10.16.12.103","42909400876","23773249536",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-4.vmware.com","replica-6395c013-2ec5-43b2-8975-d180046cabf4","50321a83-ca0c-6663-5d5d-98386577e8d9","VirtualMachine-vm-313",,"PoweredOff","connected","NotRunning","v4","1","1024","21.23248","8.118218","Microsoft Windows XP Professional (32-bit)","toolsNotRunning",,"guestToolsNotRunning",,,"8716870182","14081333248",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","View-Fin01-006","5032385b-b7b7-44cf-9c8b-648ce020f70d","VirtualMachine-vm-8446",,"PoweredOn","connected","Running","v7","1","2048","52.13926","29.74772","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-FIN01-006.vmware.com","10.16.12.115","31941367378","24042733568",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","view-at-L-01",,"at-vmg1-5.vmware.com","view-at-l01-013","503212fb-5fc5-41f6-e527-9eed92922564","VirtualMachine-vm-8913",,"PoweredOn","connected","Running","v7","2","2048","50.48594","23.03287","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","VIEW-AT-L01-013.vmware.com","10.16.12.75","24731356367","29477502976",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-5.vmware.com","gss-06","50323175-fbf4-cf88-3ceb-67c50e2e8843","VirtualMachine-vm-8802",,"PoweredOn","connected","Running","v7","1","2048","42.54478","25.97548","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-06.vmware.com","10.16.13.64","27890965428","17791143936","9/29/2011 7:16:02 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-TP-014","5032fe8b-a684-0680-b7e2-9b22413c3060","VirtualMachine-vm-8282",,"PoweredOn","connected","Running","v7","1","1024","63.88482","31.39853",,"toolsNotInstalled","0","guestToolsNotRunning",,,"33713916343","34881884160","11/5/2011 1:40:20 AM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-TP-005","5032bc40-264a-a972-e1c3-c61e1ec2199b","VirtualMachine-vm-8089",,"PoweredOn","connected","Running","v7","1","1024","63.88453","43.86114","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","AT-TP-005.vmware.com","10.16.12.44","47095536546","21499957248",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","view-at-L06-058","50320067-c590-06de-7a6c-39f719f65085","VirtualMachine-vm-8104",,"PoweredOn","connected","Running","v7","1","2048","58.32969","28.97037","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-AT-L06-058.vmware.com","10.16.13.50","31106700880","31524323328","10/29/2011 12:55:31 AM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-5.vmware.com","AT-L05-022","5032851c-cd67-dd2a-e5e7-3075590bbdfb","VirtualMachine-vm-9119",,"PoweredOn","connected","Running","v7","2","2048","60.48398","24.11686","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-022.vmware.com","10.16.12.130","25895276796","39048904704",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-5.vmware.com","replica-24947b18-ac07-471a-a759-865d7e2b2025","50320df2-3e94-b73f-327c-754abdd1f8ab","VirtualMachine-vm-9085",,"PoweredOff","connected","NotRunning","v7","2","2048","50.52451","18.31503",,"toolsNotRunning",,"guestToolsNotRunning",,,"19665615238","34584657920",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-5.vmware.com","gss-10","50324fef-ea5c-2e73-3588-6422219cf840","VirtualMachine-vm-8808",,"PoweredOn","connected","Running","v7","1","2048","42.5604","27.18642","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-10.vmware.com","10.16.13.83","29191191557","16507686912",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-L05-001","50320bd4-0cec-0db1-e4a1-924ea41f7923","VirtualMachine-vm-8518",,"PoweredOn","connected","Running","v7","2","2048","60.48399","24.30534","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-001.vmware.com","10.16.12.65","26097657305","38846529536","10/21/2011 11:11:14 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Pool-Fin01-XP",,"at-vmg1-5.vmware.com","view-FinXP-008","50326c63-b19b-05e6-fb84-6cdad52c7fc1","VirtualMachine-vm-9017",,"PoweredOn","connected","Running","v7","1","2048","42.7186","24.63172","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-FinXP-008.vmware.com","10.16.13.20","26448111140","19420631040","10/27/2011 11:17:25 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","view-at-L06-003","5032347e-57ba-7d29-5406-c83b8f77e5cd","VirtualMachine-vm-8569",,"PoweredOn","connected","Running","v7","1","2048","58.31406","24.59244","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-AT-L06-003.vmware.com","10.16.13.17","26405934699","36208312320",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-5.vmware.com","AT-L05-037","50328c98-cf4f-6532-f722-67138c51a878","VirtualMachine-vm-9271",,"PoweredOn","connected","Running","v7","2","2048","60.48398","23.12564","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-037.vmware.com","10.16.13.26","24830972107","40113209344","11/9/2011 4:45:22 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-5.vmware.com","gss-30","5032440b-ea30-3405-6eb3-064bf1cf68b0","VirtualMachine-vm-9219",,"PoweredOn","connected","Running","v7","1","2048","42.59188","28.0138","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-30.vmware.com","10.16.12.66","30079588526","15653097472",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-5.vmware.com","AT-L05-050","5032f95f-b85e-8edb-6da3-4eff78078af6","VirtualMachine-vm-9321",,"PoweredOn","connected","Running","v7","2","2048","60.48398","24.73697","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-050.vmware.com","10.16.12.126","26561122555","38383058944",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-IT-L01-07","50324721-54cf-ab2c-3a91-aec4ed20344c","VirtualMachine-vm-8385",,"PoweredOn","connected","Running","v7","1","2048","55.57676","26.49576","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","AT-IT-L01-07.vmware.com","10.16.13.32","28449609142","31225479168",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-5.vmware.com","gss-09","50321dac-75c3-b05f-e166-924d155d95b3","VirtualMachine-vm-8799",,"PoweredOn","connected","Running","v7","1","2048","42.56051","28.41797","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-09.vmware.com","10.16.13.59","30513564523","15185432576",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","view-at-L06-056","503272e9-a775-6725-fd11-a715a9544cd1","VirtualMachine-vm-8102",,"PoweredOn","connected","Running","v7","1","2048","59.93809","27.60709","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","VIEW-AT-L06-056.vmware.com","10.16.12.42","29642888905","34715140096",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","TechPUB master","50323b16-2bb8-65b4-fc7f-f80e08bbf0cb","VirtualMachine-vm-8069",,"PoweredOn","connected","Running","v7","1","1024","56.44616","43.77432","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","Techpub-ma.vmware.com","10.16.12.71","47002320335","13606277120",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","GSS-DR",,"at-vmg1-5.vmware.com","gss-26","5032ca55-d2f3-b209-13c8-8890b2ace534","VirtualMachine-vm-9210",,"PoweredOn","connected","Running","v7","1","2048","42.59274","28.28321","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","gss-26.vmware.com","10.16.12.56","30368865003","15364739072",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-L05-004","50327679-3b47-3873-8343-7c579276dc1f","VirtualMachine-vm-7717",,"PoweredOn","connected","Running","v7","2","2048","60.48399","23.71452","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-004.vmware.com","10.16.13.15","25463268821","39480918016","10/21/2011 11:11:15 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-L04-006","503253c4-d8cf-22ee-809a-ce876b73001d","VirtualMachine-vm-8532",,"PoweredOn","connected","Running","v7","1","2048","50.60807","28.07589","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","AT-L04-006.vmware.com","10.16.12.50","30146254268","24193748992",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-TP-011","503207b4-3aa6-12f4-4bd5-3044400b703c","VirtualMachine-vm-8558",,"PoweredOn","connected","Running","v7","1","1024","63.88174","25.9228","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","AT-TP-011.vmware.com","10.16.13.56","27834399450","40758104064","11/5/2011 12:12:12 AM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Pool-Fin01-XP",,"at-vmg1-5.vmware.com","view-FinXP-012","50326a0a-3afd-406a-89ff-56304c0f5fb7","VirtualMachine-vm-9339",,"PoweredOn","connected","Running","v7","1","2048","42.57797","23.4911","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-FinXP-012.vmware.com","10.16.12.154","25223373259","20494372864","11/16/2011 6:29:42 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","AT-L-05",,"at-vmg1-5.vmware.com","AT-L05-014","5032905d-1249-d169-d504-bc00afe4d641","VirtualMachine-vm-9100",,"PoweredOn","connected","Running","v7","2","2048","60.48398","24.13834","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","AT-L05-014.vmware.com","10.16.13.55","25918345418","39025836032","11/3/2011 4:09:35 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-L04-010","5032f26b-5e6b-1224-9e3b-e5fbc240b9f2","VirtualMachine-vm-8498",,"PoweredOn","connected","Running","v7","1","2048","51.17057","29.35909","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","AT-L04-010.vmware.com","10.16.12.46","31524083111","23419899904",,,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Win7-Test",,"at-vmg1-5.vmware.com","Win7-4","5032e833-fde4-b168-27c6-cec5c6bbe360","VirtualMachine-vm-8966",,"PoweredOn","connected","Running","v8","1","1024","45.6764","13.9577","Microsoft Windows 7 (32-bit)","toolsOk","8384","guestToolsRunning","WIN7-4.vmware.com","10.16.12.38","14986967112","34057695232","10/26/2011 12:14:58 AM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-L03-036","50322961-b6da-107e-2351-df392329c520","VirtualMachine-vm-7587",,"PoweredOn","connected","Running","v7","1","2048","40.60412","29.65592","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","AT-L03-036.vmware.com","10.16.13.67","31842802959","11755540480","10/28/2011 6:05:12 PM",,"0",,
"2011-11-21 05:06:28","advantech-vc-1.vmware.com","atview-1","Resources",,"at-vmg1-5.vmware.com","AT-IT-L01-05","50320283-c85c-88f0-26a0-8b80f2597e78","VirtualMachine-vm-8380",,"PoweredOn","connected","Running","v7","1","2048","55.57676","27.05143","Microsoft Windows 7 (32-bit)","toolsOld","8290","guestToolsRunning","AT-IT-L01-05.vmware.com","10.16.12.64","29046248937","30628839424",,,"0",,
