"timestamp","vcserver","cluster","vmhost","uuid","connectionstate","powerstate","vendor","model","memorysize","cpumodel","cpuhz","numcpupackages","numcpucores","numcputhreads","esxproductname","esxversion","esxbuild","serialnumber","biosversion","datacenter"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-09.vmware.com","35353636-3435-5355-4533-3430464b4354","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693249520","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-10.vmware.com","35353636-3435-5355-4533-3430464b4345","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693509317","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-11.vmware.com","35353636-3435-5355-4533-3430464b4434","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693509380","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-13.vmware.com","35353636-3435-5355-4533-3430464b4353","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693509287","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-14.vmware.com","35353636-3435-5355-4533-3430464b4435","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693249766","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-15.vmware.com","35353636-3435-5355-4533-3430464b4433","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693509290","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-16.vmware.com","35353636-3435-5355-4533-3430464b4348","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693509175","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd2-greenplum-12.vmware.com","35353636-3435-5355-4533-3430464b4453","connected","poweredOn","HP","ProLiant DL380p Gen8","274841423872","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2693509327","2","16","32","VMware ESXi","5.5.0","1331820",,"P70","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-01.vmware.com","30313436-3631-5355-4533-333946464344","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999660","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-02.vmware.com","30313436-3631-5355-4533-333946464346","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999550","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-03.vmware.com","30313436-3631-5355-4533-33394646434c","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999667","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-04.vmware.com","30313436-3631-5355-4533-333946464348","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999416","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-05.vmware.com","30313436-3631-5355-4533-333946464338","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999693","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-06.vmware.com","30313436-3631-5355-4533-333946464342","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999588","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-07.vmware.com","30313436-3631-5355-4533-333946464339","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999791","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-08.vmware.com","30313436-3631-5355-4533-333946464345","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999572","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-09.vmware.com","30313436-3631-5355-4533-333946464350","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999685","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-10.vmware.com","30313436-3631-5355-4533-33394646434a","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999668","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-11.vmware.com","30313436-3631-5355-4533-333946464343","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999717","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-12.vmware.com","30313436-3631-5355-4533-333946464352","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999745","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-13.vmware.com","30313436-3631-5355-4533-33394646434b","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999389","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-14.vmware.com","30313436-3631-5355-4533-33394646434e","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999757","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-15.vmware.com","30313436-3631-5355-4533-33394646434d","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999626","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
