id,name,ip,port,application_id,instance_id,tier_id,f5_cluster_id,created_at,updated_at
1092,vdc-prod-repo-vip,10.113.162.206,80,NULL,NULL,NULL,6,2012-12-06,16:21:20,2012-12-06,16:21:20
1093,lt-ebssso.vmware.com,10.128.37.148,443,NULL,NULL,NULL,13,2012-12-08,16:21:37,2012-12-08,16:21:37
1094,s2-lt-ebssso-ag-vip.vmware.com,10.128.37.146,80,NULL,NULL,NULL,13,2012-12-08,16:21:41,2012-12-20,16:23:17
1095,s2-lt-ebssso-vip.vmware.com,10.128.37.147,443,NULL,NULL,NULL,13,2012-12-08,16:21:41,2012-12-08,16:21:41
1096,jabber-prod-5222-vip,10.119.22.6,5222,NULL,NULL,NULL,18,2012-12-08,16:21:58,2012-12-08,16:21:58
1097,jabber-prod-5280-vip,10.119.22.6,5280,NULL,NULL,NULL,18,2012-12-08,16:21:58,2012-12-08,16:21:58
1098,oracleapps-lt-vip-ssl,10.128.36.142,443,NULL,NULL,NULL,13,2012-12-11,16:21:39,2012-12-11,16:21:39
1099,vdc-prod-app-8080-vip,10.113.162.209,8080,NULL,NULL,NULL,6,2012-12-12,16:21:13,2012-12-12,16:21:13
1100,vdc-prod-app-vip-443,10.113.162.209,443,NULL,NULL,NULL,6,2012-12-12,16:21:14,2012-12-12,16:21:14
1101,s2-test2-ebssso-ag-vip,10.128.83.169,80,NULL,NULL,NULL,17,2012-12-14,16:21:28,2012-12-20,16:23:29
1102,s2-test2-ebssso-vip,10.128.83.170,443,NULL,NULL,NULL,17,2012-12-14,16:21:29,2012-12-14,16:21:29
1103,test2-ebssso-vip,10.128.83.168,443,NULL,NULL,NULL,17,2012-12-14,16:21:35,2012-12-14,16:21:35
1104,oracleapps-test2-ssl-vip,10.128.80.219,443,NULL,NULL,NULL,17,2012-12-18,16:22:04,2012-12-18,16:22:04
1105,s2-uat-ebssso-ag-vip,10.130.45.57,80,NULL,NULL,NULL,16,2012-12-20,16:23:20,2012-12-20,16:23:20
1106,uat-ebssso,10.130.45.56,443,NULL,NULL,NULL,16,2012-12-20,16:23:20,2012-12-20,16:23:20
1107,s2-uat-ebssso-vip,10.130.45.58,443,NULL,NULL,NULL,16,2012-12-20,16:23:28,2012-12-20,16:23:28
1108,s2-test4-websvc4-vip.vmware.com,10.128.96.128,8481,NULL,NULL,NULL,17,2012-12-20,16:23:36,2012-12-20,16:23:36
1109,horizonbeta-ext.vmware.com,10.130.64.72,443,NULL,NULL,NULL,15,2012-12-21,16:22:52,2012-12-21,16:22:52
1110,horizonbeta-int.vmware.com,10.130.64.73,443,NULL,NULL,NULL,15,2012-12-21,16:22:52,2012-12-21,16:22:52
1111,s2-test2-ebssso-vip.vmware.com,10.128.83.218,443,NULL,NULL,NULL,17,2012-12-21,16:23:03,2013-03-15,15:23:19
1112,s2-test2-ebssso-ag-vip.vmware.com,10.128.83.219,80,NULL,NULL,NULL,17,2012-12-21,16:23:03,2013-03-15,15:23:20
1113,test2-ebssso.vmware.com,10.128.83.220,443,NULL,NULL,NULL,17,2012-12-21,16:23:04,2013-03-15,15:23:20
1114,s2-prod-ebssso-ag-vip,10.113.12.117,80,NULL,NULL,NULL,6,2013-01-08,16:22:24,2013-01-08,16:22:24
1115,ebssso,10.113.12.115,443,NULL,NULL,NULL,6,2013-01-08,16:22:25,2013-01-08,16:22:25
1116,s2-prod-ebssso-vip,10.113.12.116,443,NULL,NULL,NULL,6,2013-01-08,16:22:27,2013-01-08,16:22:27
1117,horizonbeta-int.vmware.com,10.128.83.175,443,NULL,NULL,NULL,17,2013-01-08,16:23:07,2013-01-08,16:23:07
1118,cbr-lt-repo-vip_SSL,10.128.37.154,443,NULL,NULL,NULL,13,2013-01-09,16:23:39,2013-01-09,16:23:39
1119,s2-dev3-websvc7-vip-443,10.128.83.92,443,NULL,NULL,NULL,17,2013-01-09,16:23:57,2013-01-09,16:23:57
1120,cbr-dev3-repo-vip_SSL,10.119.60.68,443,NULL,NULL,NULL,18,2013-01-09,16:23:58,2013-01-09,16:23:58
1121,cbr-test4-repo-vip_SSL,10.119.60.69,443,NULL,NULL,NULL,18,2013-01-09,16:23:58,2013-01-09,16:23:58
1122,s2-lt-websvc4-vip_http,10.128.37.80,8481,NULL,NULL,NULL,13,2013-01-12,16:23:01,2013-01-12,16:23:01
1123,cbr-lt-solr-vip_http,10.128.37.155,80,NULL,NULL,NULL,13,2013-01-12,16:23:01,2013-01-12,16:23:01
1124,s2-stage-websvc4-vip.vmware.com,10.113.68.197,8481,NULL,NULL,NULL,4,2013-01-15,16:21:41,2013-01-15,16:21:41
1125,hz-beta-ad-vip.vmware.com,10.128.83.177,443,NULL,NULL,NULL,17,2013-01-15,16:22:31,2013-01-15,16:22:31
1126,hz-beta-rsa-vip.vmware.com,10.128.83.176,443,NULL,NULL,NULL,17,2013-01-15,16:22:32,2013-01-15,16:22:32
1127,hz-beta-8443-rsa-vip.vmware.com,10.128.83.176,8443,NULL,NULL,NULL,17,2013-01-15,16:22:32,2013-01-15,16:22:32
1128,hz-beta-8443-ad-vip.vmware.com,10.128.83.177,8443,NULL,NULL,NULL,17,2013-01-15,16:22:37,2013-01-15,16:22:37
1129,hz-beta-gw-vip.vmware.com,10.128.83.185,443,NULL,NULL,NULL,17,2013-01-15,16:22:37,2013-01-17,16:23:08
1130,ceip-stage-vip,10.113.54.74,80,NULL,NULL,NULL,2,2013-01-17,16:22:05,2013-01-17,16:22:05
1131,ceip-prod-vip,10.113.62.203,80,NULL,NULL,NULL,2,2013-01-17,16:22:05,2013-01-17,16:22:05
1132,ceip-prod-ssl-vip,10.113.62.203,443,NULL,NULL,NULL,2,2013-01-17,16:22:05,2013-01-17,16:22:05
1133,vmworld-prod-ssl-vip-2,10.113.63.25,443,NULL,NULL,NULL,2,2013-01-17,16:22:05,2013-01-17,16:22:05
1134,vmworld-prod-vip-2,10.113.63.25,80,NULL,NULL,NULL,2,2013-01-17,16:22:05,2013-01-17,16:22:05
1135,ceip-stage-ssl-vip,10.113.54.74,443,NULL,NULL,NULL,2,2013-01-17,16:22:07,2013-01-17,16:22:07
1136,cbr-stage-solr-vip,10.113.53.121,80,NULL,NULL,NULL,6,2013-01-17,16:22:21,2013-01-17,16:22:21
1137,cbr-stage-repo-vip,10.113.53.102,443,NULL,NULL,NULL,6,2013-01-17,16:22:23,2013-01-17,16:22:23
1138,s2-lt-hhq-vip,10.128.37.156,7080,NULL,NULL,NULL,13,2013-01-17,16:22:49,2013-01-17,16:22:49
1139,tsend-rfc02927-https,10.113.63.6,443,NULL,NULL,NULL,2,2013-01-23,16:20:46,2013-01-23,16:20:46
1140,tsend-rfc02927-sftp,10.113.63.6,22,NULL,NULL,NULL,2,2013-01-23,16:20:46,2013-01-23,16:20:46
1141,tsend-rfc02927-http,10.113.63.6,80,NULL,NULL,NULL,2,2013-01-23,16:20:46,2013-01-23,16:20:46
1142,proofptdirs-vip-443,10.113.162.165,443,NULL,NULL,NULL,6,2013-01-25,16:23:18,2013-01-25,16:23:18
1143,qai-ebssso.vmware.com,10.130.41.34,443,NULL,NULL,NULL,16,2013-01-25,16:23:47,2013-01-25,16:23:47
1144,s2-qai-ebssso-vip,10.130.41.36,443,NULL,NULL,NULL,16,2013-01-25,16:24:02,2013-01-25,16:24:02
1145,cbr-prod-repo-vip,10.113.61.29,443,NULL,NULL,NULL,6,2013-01-26,16:25:01,2013-01-26,16:25:01
1146,ccred-stage-vip.vmware.com,10.113.53.209,80,NULL,NULL,NULL,6,2013-01-26,16:25:01,2013-01-26,16:25:01
1147,cbr-uat-solr-vip,10.130.45.83,80,NULL,NULL,NULL,16,2013-01-30,16:24:30,2013-01-30,16:24:30
1148,sc9-proxy-test-vip,10.113.163.160,3128,NULL,NULL,NULL,6,2013-01-31,16:29:19,2013-01-31,16:29:19
1149,w-prod-int-ssl-vip,10.113.62.109,443,NULL,NULL,NULL,2,2013-02-01,16:29:30,2013-02-01,16:29:30
1150,w-prod-ext-ssl-vip,10.113.62.39,443,NULL,NULL,NULL,2,2013-02-01,16:29:30,2013-02-01,16:29:30
1151,s2-prod-websvc4-vip_http,10.113.76.82,8481,NULL,NULL,NULL,6,2013-02-01,16:29:46,2013-02-01,16:29:46
1152,cbr-prod-solr-vip,10.113.61.34,80,NULL,NULL,NULL,6,2013-02-04,16:28:30,2013-02-04,16:28:30
1153,cpb-ssl-vip,10.113.63.19,443,NULL,NULL,NULL,2,2013-02-06,16:24:57,2013-02-06,16:24:57
1154,ccred-prod-vip.vmware.com,10.113.61.239,80,NULL,NULL,NULL,6,2013-02-07,16:28:35,2013-02-07,16:28:35
1155,bi-lt-rtr-vip,10.128.37.160,80,NULL,NULL,NULL,13,2013-02-07,16:29:31,2013-02-07,16:29:31
1156,dev-idmdatautility.vmware.com,10.128.82.30,80,NULL,NULL,NULL,17,2013-02-07,16:29:46,2013-02-07,16:29:46
1157,sfdc-stage-apache-7777-vip,10.113.70.100,7777,NULL,NULL,NULL,2,2013-02-08,16:26:28,2013-02-08,16:26:28
1158,sfdc-stage-apache-80-vip,10.113.70.100,80,NULL,NULL,NULL,2,2013-02-08,16:26:28,2013-02-08,16:26:28
1159,eis-prod-locklizard-ssl-vip,10.113.63.13,443,NULL,NULL,NULL,2,2013-02-08,16:26:28,2013-02-08,16:26:28
1160,sfdc-stage-apache-vip-1,10.113.70.100,443,NULL,NULL,NULL,2,2013-02-08,16:26:28,2013-02-08,16:26:28
1161,eis-prod-locklizard-vip,10.113.63.13,80,NULL,NULL,NULL,2,2013-02-08,16:26:29,2013-02-08,16:26:29
1162,sfdc-stage-wsv-int-vip,10.113.54.31,443,NULL,NULL,NULL,2,2013-02-08,16:26:30,2013-02-08,16:26:30
1163,s2-uat-websvc4-vip,10.130.45.90,8481,NULL,NULL,NULL,16,2013-02-08,16:27:17,2013-03-19,15:25:50
1164,s2-uat-websvc4-vip-443,10.130.45.90,443,NULL,NULL,NULL,16,2013-02-08,16:27:25,2013-02-08,16:27:25
1165,ccred-int-ssl-vip,10.113.62.105,443,NULL,NULL,NULL,2,2013-02-13,16:28:00,2013-02-13,16:28:00
1166,ccred-ext-ssl-vip,10.113.62.146,443,NULL,NULL,NULL,2,2013-02-13,16:28:00,2013-02-13,16:28:00
1167,ccred-ext-vip,10.113.62.146,80,NULL,NULL,NULL,2,2013-02-13,16:28:02,2013-02-13,16:28:02
1168,ccred-int-vip,10.113.62.105,80,NULL,NULL,NULL,2,2013-02-13,16:28:02,2013-02-13,16:28:02
1169,ccred-stage-vip-ssl.vmware.com,10.113.53.209,443,NULL,NULL,NULL,6,2013-02-14,16:27:27,2013-02-14,16:27:27
1170,perf-ebssso,10.16.41.214,443,NULL,NULL,NULL,10,2013-02-14,16:27:40,2013-02-14,16:27:40
1171,s2-perf-ebssso-vip,10.16.41.216,443,NULL,NULL,NULL,10,2013-02-14,16:27:40,2013-02-14,16:27:40
1172,s2-perf-ebssso-ag-vip,10.16.41.215,80,NULL,NULL,NULL,10,2013-02-14,16:27:40,2013-02-14,16:27:40
1173,optimize-trainingA-ssl-vip,10.113.63.43,443,NULL,NULL,NULL,2,2013-02-15,16:27:31,2013-02-15,16:27:31
1174,cpp-ssl-vip,10.113.63.20,443,NULL,NULL,NULL,2,2013-02-15,16:27:34,2013-02-15,16:27:34
1175,optimize-trainingB-ssl-vip,10.113.63.44,443,NULL,NULL,NULL,2,2013-02-15,16:27:34,2013-02-15,16:27:34
1176,sc9-prod-gsa-int-80-vip,10.113.63.54,80,NULL,NULL,NULL,2,2013-02-20,16:22:27,2013-02-20,16:22:27
1177,partnerweb-prod-cva-vip-1,10.113.63.28,80,NULL,NULL,NULL,2,2013-02-20,16:22:29,2013-02-20,16:22:29
1178,communities-prod-vip,10.113.63.80,80,NULL,NULL,NULL,2,2013-02-20,16:22:29,2013-02-20,16:22:29
1179,sc9-prod-gsa-int-443-vip,10.113.63.54,443,NULL,NULL,NULL,2,2013-02-20,16:22:29,2013-02-20,16:22:29
1180,bi-stg-rtr-vip,10.113.68.38,80,NULL,NULL,NULL,6,2013-02-21,16:23:53,2013-02-21,16:23:53
1181,bi-prd-rtr-vip,10.113.76.67,80,NULL,NULL,NULL,6,2013-02-21,16:23:53,2013-02-21,16:23:53
1182,cbr-dev2-vip,10.16.41.20,80,NULL,NULL,NULL,10,2013-02-21,16:24:06,2013-02-21,16:24:06
1183,cbr-dev2-vip-ssl,10.16.41.20,443,NULL,NULL,NULL,10,2013-02-21,16:24:12,2013-02-21,16:24:12
1184,uat-sup-ebssso,10.130.45.97,443,NULL,NULL,NULL,16,2013-02-21,16:24:32,2013-02-21,16:24:32
1185,s2-uat-sup-ebssso-vip,10.130.45.99,443,NULL,NULL,NULL,16,2013-02-21,16:24:32,2013-02-21,16:24:32
1186,ftpsite-int-ftp-vip,10.113.63.129,21,NULL,NULL,NULL,2,2013-02-23,16:22:30,2013-02-23,16:22:30
1187,ftpsite-ftp-vip,10.113.63.125,21,NULL,NULL,NULL,2,2013-02-23,16:22:30,2013-02-23,16:22:30
1188,ftpsite-https-vip,10.113.63.125,443,NULL,NULL,NULL,2,2013-02-23,16:22:30,2013-02-23,16:22:30
1189,ftpsite-static-webserver-vip,10.113.63.130,80,NULL,NULL,NULL,2,2013-02-23,16:22:30,2013-02-23,16:22:30
1190,ftpsite-int-https-vip,10.113.63.129,443,NULL,NULL,NULL,2,2013-02-23,16:22:30,2013-02-23,16:22:30
1191,ftpsite-static-webserver-ssl-vip,10.113.63.130,443,NULL,NULL,NULL,2,2013-02-23,16:22:31,2013-02-23,16:22:31
1192,sfdc-prod-wsv-vip,10.113.63.31,443,NULL,NULL,NULL,2,2013-02-27,16:26:13,2013-02-27,16:26:13
1193,sfdc-prod-apache-vip-1,10.113.78.34,80,NULL,NULL,NULL,2,2013-02-27,16:26:13,2013-02-27,16:26:13
1194,sfdc-prod-apache-ssl-vip,10.113.78.34,443,NULL,NULL,NULL,2,2013-02-27,16:26:15,2013-02-27,16:26:15
1195,cbr-perf-solr-vip,10.119.41.106,80,NULL,NULL,NULL,18,2013-03-01,16:23:47,2013-03-01,16:23:47
1196,upload-ssh-vip,10.113.63.56,22,NULL,NULL,NULL,2,2013-03-02,16:22:11,2013-03-02,16:22:11
1197,upload-vip,10.113.63.56,443,NULL,NULL,NULL,2,2013-03-02,16:22:12,2013-03-02,16:22:12
1198,s2-qai-websvc4-vip,10.130.40.23,8481,NULL,NULL,NULL,16,2013-03-02,16:23:05,2013-04-09,15:30:16
1199,s2-qai-websvc4-vip-443,10.130.40.23,443,NULL,NULL,NULL,16,2013-03-02,16:23:05,2013-03-02,16:23:05
1200,hz-prod-ad-vip.vmware.com_8443,10.113.162.241,8443,NULL,NULL,NULL,6,2013-03-05,16:22:35,2013-03-05,16:22:35
1201,hz-prod-ad-vip.vmware.com_443,10.113.162.241,443,NULL,NULL,NULL,6,2013-03-05,16:22:35,2013-03-05,16:22:35
1202,websearch-qai-vip.vmware.com,10.130.41.12,8080,NULL,NULL,NULL,16,2013-03-05,16:23:16,2013-03-05,16:23:16
1203,hz-prod-preview-vip,10.113.163.164,80,NULL,NULL,NULL,6,2013-03-06,16:26:38,2013-03-06,16:26:38
1204,uat-hris-ebssso-vip,10.130.45.100,443,NULL,NULL,NULL,16,2013-03-07,16:21:33,2013-03-07,16:21:33
1205,s2-uat-hris-ebssso-vip,10.130.45.102,443,NULL,NULL,NULL,16,2013-03-07,16:21:41,2013-03-07,16:21:41
1206,s2-uat-hris-ebssso-ag-vip,10.130.45.101,80,NULL,NULL,NULL,16,2013-03-07,16:21:41,2013-03-07,16:21:41
1207,zimbra-465-vip,10.113.63.87,465,NULL,NULL,NULL,2,2013-03-08,16:20:53,2013-03-08,16:20:53
1208,www-zimbra-prod-vip,10.113.63.41,80,NULL,NULL,NULL,2,2013-03-08,16:20:53,2013-03-08,16:20:53
1209,zimbra-prod-ext-proxy-993-vip,10.113.63.87,993,NULL,NULL,NULL,2,2013-03-08,16:20:53,2013-03-08,16:20:53
1210,www-zimbra-prod-ssl-vip,10.113.63.41,443,NULL,NULL,NULL,2,2013-03-08,16:20:54,2013-03-08,16:20:54
1211,zimbra-prod-ext-proxy-https-vip,10.113.63.87,443,NULL,NULL,NULL,2,2013-03-08,16:20:54,2013-03-08,16:20:54
1212,zimbra-prod-ext-proxy-vip,10.113.63.87,80,NULL,NULL,NULL,2,2013-03-08,16:20:54,2013-03-08,16:20:54
1213,vmworld-dev-vip-1,10.16.41.217,80,NULL,NULL,NULL,10,2013-03-09,16:22:30,2013-03-09,16:22:30
1214,vmworld-dev-ssl-vip-1,10.16.41.217,443,NULL,NULL,NULL,10,2013-03-09,16:22:33,2013-03-09,16:22:33
1215,cbr-prod-proxy-int-vip,10.113.63.153,80,NULL,NULL,NULL,2,2013-03-13,15:22:02,2013-03-13,15:22:02
1216,cbr-prod-proxy-ext-vip_ssl,10.113.63.152,443,NULL,NULL,NULL,2,2013-03-13,15:22:03,2013-03-13,15:22:03
1217,cbr-prod-proxy-ext-vip,10.113.63.152,80,NULL,NULL,NULL,2,2013-03-13,15:22:03,2013-03-13,15:22:03
1218,cbr-prod-proxy-int-vip_ssl,10.113.63.153,443,NULL,NULL,NULL,2,2013-03-13,15:22:04,2013-03-13,15:22:04
1219,websearch-lt-vip.vmware.com,10.128.36.184,8080,NULL,NULL,NULL,13,2013-03-13,15:22:44,2013-03-13,15:22:44
1220,websearch-uat-vip.vmware.com,10.130.44.29,8080,NULL,NULL,NULL,16,2013-03-13,15:22:50,2013-03-13,15:22:50
1221,cbr-qa-rmq-vip,10.130.41.17,15672,NULL,NULL,NULL,16,2013-03-14,15:24:44,2013-03-14,15:24:44
1222,portal-stage-ext-ssl-vip,10.113.70.120,443,NULL,NULL,NULL,2,2013-03-15,15:22:25,2013-03-15,15:22:25
1223,knova-stg-kb-vip,10.113.54.65,80,NULL,NULL,NULL,2,2013-03-15,15:22:25,2013-03-15,15:22:25
1224,cbr-stage-proxy-ext-vip_ssl,10.113.54.85,443,NULL,NULL,NULL,2,2013-03-15,15:22:26,2013-03-15,15:22:26
1225,cbr-stage-proxy-int-vip,10.113.54.86,80,NULL,NULL,NULL,2,2013-03-15,15:22:27,2013-03-15,15:22:27
1226,cbr-stage-proxy-int-vip_ssl,10.113.54.86,443,NULL,NULL,NULL,2,2013-03-15,15:22:27,2013-03-15,15:22:27
1227,portal-stage-ext-vip,10.113.70.120,80,NULL,NULL,NULL,2,2013-03-15,15:22:27,2013-03-15,15:22:27
1228,gallery-zimbra-prod-ssl-vip,10.113.63.42,443,NULL,NULL,NULL,2,2013-03-15,15:22:27,2013-03-15,15:22:27
1229,gallery-zimbra-prod-vip,10.113.63.42,80,NULL,NULL,NULL,2,2013-03-15,15:22:27,2013-03-15,15:22:27
1230,cbr-stage-proxy-ext-vip,10.113.54.85,80,NULL,NULL,NULL,2,2013-03-15,15:22:27,2013-03-15,15:22:27
1231,cbr-dev-dr-vip-ssl,10.119.49.110,443,NULL,NULL,NULL,18,2013-03-15,15:23:26,2013-03-15,15:23:26
1232,cbr-qa-dr-vip-ssl,10.119.41.111,443,NULL,NULL,NULL,18,2013-03-15,15:23:27,2013-03-15,15:23:27
1233,websearch-stage-vip,10.113.52.45,8080,NULL,NULL,NULL,6,2013-03-20,15:24:13,2013-03-30,15:24:24
1234,websearch-stage-vip-ssl,10.113.52.45,443,NULL,NULL,NULL,6,2013-03-20,15:24:15,2013-03-20,15:24:15
1235,bipub-lt-vip,10.128.37.172,443,NULL,NULL,NULL,13,2013-03-20,15:24:39,2013-03-20,15:24:39
1236,s2-lt-lr4-vip.vmware.com,10.128.37.173,8001,NULL,NULL,NULL,13,2013-03-20,15:24:39,2013-03-20,15:24:39
1237,cbr-uat-dr-vip-ssl,10.119.41.112,443,NULL,NULL,NULL,18,2013-03-20,15:25:03,2013-03-20,15:25:03
1238,cbr-stage-rmq-vip,10.113.52.160,15672,NULL,NULL,NULL,6,2013-03-21,15:24:25,2013-03-21,15:24:25
1239,cbr-stage-dr-vip_SSL,10.119.60.70,443,NULL,NULL,NULL,18,2013-03-22,15:22:53,2013-03-22,15:22:53
1240,lt-idp-vip.vmware.com_SSL,10.128.36.97,8443,NULL,NULL,NULL,13,2013-03-23,15:23:18,2013-03-23,15:23:18
1241,cbr-qa-rmq-vip-5670,10.130.41.17,5670,NULL,NULL,NULL,16,2013-03-25,15:22:53,2013-03-25,15:22:53
1242,s2-test2-websvc4-vip_http,10.128.82.55,8481,NULL,NULL,NULL,17,2013-03-25,15:23:00,2013-03-25,15:23:00
1243,cbr-qa-rmq-vip-5672,10.130.41.17,5672,NULL,NULL,NULL,16,2013-03-27,15:26:03,2013-03-27,15:26:03
1244,cbr-uat-rmq-vip-5672,10.119.41.117,5672,NULL,NULL,NULL,18,2013-03-28,15:25:00,2013-03-28,15:25:00
1245,buflashuat11g-vip,10.119.60.76,80,NULL,NULL,NULL,18,2013-03-29,15:24:37,2013-03-29,15:24:37
1246,cbr-stage-rmq-vip-5672,10.113.52.160,5672,NULL,NULL,NULL,6,2013-03-30,15:24:29,2013-03-30,15:24:29
1247,portal-stage-int-ssl-vip,10.113.70.25,443,NULL,NULL,NULL,2,2013-04-03,15:26:14,2013-04-03,15:26:14
1248,thinapp-qr-vip-1,10.113.63.106,443,NULL,NULL,NULL,2,2013-04-03,15:26:15,2013-04-03,15:26:15
1249,portal-stage-int-vip,10.113.70.25,80,NULL,NULL,NULL,2,2013-04-03,15:26:16,2013-04-03,15:26:16
1250,askvmware-prod-ssl-vip,10.113.63.51,443,NULL,NULL,NULL,2,2013-04-05,15:27:24,2013-04-05,15:27:24
1251,askvmware-prod-vip,10.113.63.51,80,NULL,NULL,NULL,2,2013-04-05,15:27:24,2013-04-05,15:27:24
1252,mvp-support-vip-1,10.113.63.32,443,NULL,NULL,NULL,2,2013-04-05,15:27:25,2013-04-05,15:27:25
1253,websearch-prod-vip,10.113.61.107,8080,NULL,NULL,NULL,6,2013-04-05,15:27:46,2013-04-05,15:27:46
1254,qaiosb-8012-vip,10.130.40.222,8012,NULL,NULL,NULL,16,2013-04-05,15:28:22,2013-04-05,15:28:22
1255,archive-outbound-lb.vmware.com,10.113.208.58,25,NULL,NULL,NULL,2,2013-04-09,15:29:17,2013-04-09,15:29:17
1256,radio-ext-vip,10.113.208.82,80,NULL,NULL,NULL,2,2013-04-10,15:29:32,2013-04-10,15:29:32
1257,gemstone-http-vip,10.113.63.100,80,NULL,NULL,NULL,2,2013-04-10,15:29:33,2013-04-10,15:29:33
1258,gemstone-ssl-vip,10.113.63.100,443,NULL,NULL,NULL,2,2013-04-10,15:29:33,2013-04-10,15:29:33
1259,radio-ext-vip-ssl,10.113.208.82,443,NULL,NULL,NULL,2,2013-04-12,15:34:00,2013-04-12,15:34:00
1260,virstosend.vmware.com_ssl,10.113.208.59,443,NULL,NULL,NULL,2,2013-04-13,15:28:30,2013-04-13,15:28:30
1261,uat-idp-vip.vmware.com_SSL,10.130.45.105,8443,NULL,NULL,NULL,16,2013-04-13,15:29:31,2013-04-13,15:29:31
1262,comm-prod-ext-vip-http,10.113.62.217,80,NULL,NULL,NULL,2,2013-04-17,15:27:04,2013-04-17,15:27:04
1263,comm-prod-ext-vip-ssl,10.113.62.217,443,NULL,NULL,NULL,2,2013-04-17,15:27:05,2013-04-17,15:27:05
1264,s2-prod-hyperic-http-vip,10.113.63.85,80,NULL,NULL,NULL,2,2013-04-17,15:27:07,2013-04-17,15:27:07
1265,s2-prod-hyperic-ssl-vip,10.113.63.85,443,NULL,NULL,NULL,2,2013-04-17,15:27:09,2013-04-17,15:27:09
1266,horizondevproxy.vmware.com,10.130.64.75,3129,NULL,NULL,NULL,15,2013-04-17,15:27:52,2013-04-17,15:27:52
1267,horizondev-int.vmware.com,10.130.64.77,443,NULL,NULL,NULL,15,2013-04-17,15:27:53,2013-04-17,15:27:53
1268,horizondev-ext.vmware.com,10.130.64.74,443,NULL,NULL,NULL,15,2013-04-17,15:27:53,2013-04-17,15:27:53
1269,cbr-lt-rmq-vip-5672,10.119.41.126,5672,NULL,NULL,NULL,18,2013-04-17,15:28:06,2013-04-17,15:28:06
1270,cbr-lt-dr-vip-ssl,10.119.60.66,443,NULL,NULL,NULL,18,2013-04-17,15:28:06,2013-04-20,15:27:08
1271,s2-lt-websvc5-pool,10.128.37.44,8581,NULL,NULL,NULL,13,2013-04-18,15:26:28,2013-04-18,15:26:28
1272,cbr-prod-dr-vip_SSL,10.119.60.71,443,NULL,NULL,NULL,18,2013-04-18,15:26:41,2013-04-18,15:26:41
1273,comm-prod-int-vip-ssl,10.113.62.218,443,NULL,NULL,NULL,2,2013-04-20,15:26:17,2013-04-20,15:26:17
1274,comm-prod-int-vip-http,10.113.62.218,80,NULL,NULL,NULL,2,2013-04-20,15:26:17,2013-04-20,15:26:17
1275,virstosend-ext-sftp-vip,10.113.208.83,22,NULL,NULL,NULL,2,2013-04-20,15:26:18,2013-04-25,15:25:02
1276,ec-mol-vip,10.113.63.57,443,NULL,NULL,NULL,2,2013-04-20,15:26:20,2013-04-20,15:26:20
1277,s2-uat-websvc5-vip.vmware.com,10.130.45.126,8581,NULL,NULL,NULL,16,2013-04-22,15:23:21,2013-04-22,15:23:21
1278,cbr-qai-solr-vip,10.130.41.24,80,NULL,NULL,NULL,16,2013-04-23,15:26:04,2013-04-23,15:26:04
1279,cbr-prod-rmq-vip,10.119.60.77,5672,NULL,NULL,NULL,18,2013-04-24,15:24:57,2013-04-24,15:24:57
1280,virstosend-int-sftp-vip,10.113.208.59,22,NULL,NULL,NULL,2,2013-04-25,15:25:02,2013-04-25,15:25:02
1281,virstosend-ext.vmware.com_ssl,10.113.208.83,443,NULL,NULL,NULL,2,2013-04-25,15:25:02,2013-04-25,15:25:02
1282,virstosend-int.vmware.com_ssl,10.113.208.59,443,NULL,NULL,NULL,2,2013-04-25,15:25:03,2013-04-25,15:25:03
1283,financebilt-vip,10.119.33.32,80,NULL,NULL,NULL,18,2013-04-25,15:26:04,2013-04-25,15:26:04
1284,s2-maint-wcm-vip,10.113.163.170,8251,NULL,NULL,NULL,5,2013-04-26,15:24:28,2013-04-26,15:24:28
1285,www-redesign-vip,10.113.163.173,80,NULL,NULL,NULL,6,2013-04-26,15:24:36,2013-04-26,15:24:36
1286,www-maint-vip,10.113.163.173,80,NULL,NULL,NULL,6,2013-04-27,15:24:02,2013-04-27,15:24:02
1287,s2-stage-websvc5-vip,10.113.68.201,8581,NULL,NULL,NULL,6,2013-04-27,15:24:03,2013-04-27,15:24:03
1288,bipub-stage-ssl,10.113.14.151,443,NULL,NULL,NULL,6,2013-05-01,15:26:01,2013-05-01,15:26:01
1289,s2-stage-lr4-vip,10.113.14.47,8001,NULL,NULL,NULL,6,2013-05-01,15:26:01,2013-05-01,15:26:01
1290,stage-idp-vip.vmware.com_SSL,10.113.68.21,8443,NULL,NULL,NULL,6,2013-05-02,15:25:38,2013-05-02,15:25:38
1291,internal-uat-vip-ssl,10.130.64.43,443,NULL,NULL,NULL,15,2013-05-02,15:26:08,2013-05-02,15:26:08
1292,webhost-prod-web-ftp-vip-1,10.113.63.15,21,NULL,NULL,NULL,2,2013-05-03,15:24:41,2013-05-03,15:24:41
1293,webhost-prod-web-ssl-vip-1,10.113.63.15,443,NULL,NULL,NULL,2,2013-05-03,15:24:42,2013-05-03,15:24:42
1294,ueip-vip,10.113.63.8,443,NULL,NULL,NULL,2,2013-05-03,15:24:43,2013-05-03,15:24:43
1295,webhost-prod-web-vip-1,10.113.63.15,80,NULL,NULL,NULL,2,2013-05-03,15:24:43,2013-05-03,15:24:43
1296,ucmstagecm-vip,10.113.68.175,7780,NULL,NULL,NULL,6,2013-05-04,15:25:25,2013-05-04,15:25:25
