"timestamp","vcserver","datacenter","name","id","state","url","capacity","freespace"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","DEDICATED-vplex0194-lun1","Datastore-datastore-23793","Available","ds:///vmfs/volumes/4f30530a-b91018ac-7c91-984be1056929/","1099243192320","1098219782144"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid10","Datastore-datastore-21729","Available","ds:///vmfs/volumes/4f3c658b-2f10b90d-cc08-984be1055bd8/","2198754820096","450531164160"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid11","Datastore-datastore-21730","Available","ds:///vmfs/volumes/4f3cab7f-bb09bf96-6753-984be1055bd8/","2198754820096","318633934848"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid12","Datastore-datastore-21731","Available","ds:///vmfs/volumes/4f3caba8-35c8e51e-832c-984be1055bd8/","2198754820096","137091874816"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid13","Datastore-datastore-21732","Available","ds:///vmfs/volumes/4f3cabc5-3cf09194-2370-984be1055bd8/","2198754820096","580079583232"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid14","Datastore-datastore-21733","Available","ds:///vmfs/volumes/4f3cabe5-da5557a7-6115-984be1055bd8/","2198754820096","214358294528"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid15","Datastore-datastore-21734","Available","ds:///vmfs/volumes/4f3cabff-24d22490-463d-984be1055bd8/","2198754820096","595852263424"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid16","Datastore-datastore-21735","Available","ds:///vmfs/volumes/4f3cac1d-6fa9d85a-1a3b-984be1055bd8/","2198754820096","471542530048"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid17","Datastore-datastore-21736","Available","ds:///vmfs/volumes/4f3cac5f-6a5be0ce-9b9c-984be1055bd8/","2198754820096","533581529088"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid18","Datastore-datastore-21737","Available","ds:///vmfs/volumes/4f3cacc9-9c712c20-98bd-984be1055bd8/","2198754820096","1175017488384"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","snap-5f83f220-DEDICATED-vplex0194-lun3","Datastore-datastore-23794","Available","ds:///vmfs/volumes/4f3cb0ce-b8c31cb9-c80b-e4115b0e2f0a/","1099243192320","1098216636416"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid19","Datastore-datastore-21738","Available","ds:///vmfs/volumes/4f3d4014-631f3740-0f82-984be1055bd8/","2198754820096","570778714112"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid20","Datastore-datastore-21739","Available","ds:///vmfs/volumes/4f3eee3e-474bc9f5-39f3-984be105692a/","2198754820096","1131968200704"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid21","Datastore-datastore-21740","Available","ds:///vmfs/volumes/4f3f0188-ba02eeca-afd8-3cd92b0909e4/","2198754820096","476141584384"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid22","Datastore-datastore-21741","Available","ds:///vmfs/volumes/4f3f04fa-31c60fa7-56b5-3cd92b09057a/","2198754820096","582161006592"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid23","Datastore-datastore-21742","Available","ds:///vmfs/volumes/4f3f05be-af56c49f-7d94-3cd92b09057a/","2198754820096","488168751104"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid24","Datastore-datastore-21743","Available","ds:///vmfs/volumes/4f3f05e1-70adeac2-7409-3cd92b09057a/","2198754820096","1523925909504"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid25","Datastore-datastore-21744","Available","ds:///vmfs/volumes/4f3f0611-dc3f9a02-137d-3cd92b09057a/","2198754820096","1456295903232"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid26","Datastore-datastore-21745","Available","ds:///vmfs/volumes/4f3f064d-89c34ccd-e003-3cd92b09057a/","2198754820096","885358854144"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid27","Datastore-datastore-21746","Available","ds:///vmfs/volumes/4f3f06c2-cc34b0a7-8e62-3cd92b09057a/","2198754820096","1184602521600"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid28","Datastore-datastore-21747","Available","ds:///vmfs/volumes/4f3f06e4-2902e675-bd24-3cd92b09057a/","2198754820096","274828623872"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid29","Datastore-datastore-21748","Available","ds:///vmfs/volumes/4f4c1a54-3de7f122-68a6-984be1055bd8/","2198754820096","1129747316736"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid30","Datastore-datastore-21749","Available","ds:///vmfs/volumes/4f4c284e-fd49eb0a-f933-984be1055bd8/","2198754820096","965435457536"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid31","Datastore-datastore-21750","Available","ds:///vmfs/volumes/4f4c2890-b17ccb9b-b399-984be1055bd8/","2198754820096","320702775296"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid32","Datastore-datastore-21751","Available","ds:///vmfs/volumes/4f4c28ad-8c79198a-837f-984be1055bd8/","2198754820096","386343632896"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid33","Datastore-datastore-21752","Available","ds:///vmfs/volumes/4f4c28d6-4ce1c032-155b-984be1055bd8/","2198754820096","573628743680"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid0","Datastore-datastore-21897","Available","ds:///vmfs/volumes/4fe1b0e0-d5a5e805-2dc6-e839352e5855/","2198754820096","218234880000"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid1","Datastore-datastore-21898","Available","ds:///vmfs/volumes/4fe1b0fb-836c0fcb-6d57-e839352e5855/","2198754820096","107567120384"
