"timestamp","vcserver","datacenter","vmhost","vswitch","nic"
<<<<<<< HEAD
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev1-05.vmware.com","vSwitch2","vmnic2"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch2","vmnic9"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch2","vmnic8"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch3","vmnic11"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch3","vmnic10"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch2","vmnic9"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch2","vmnic8"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch3","vmnic11"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch3","vmnic10"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch2","vmnic9"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch2","vmnic8"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch3","vmnic11"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch3","vmnic10"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch2","vmnic9"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch2","vmnic8"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch3","vmnic11"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch3","vmnic10"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch2","vmnic9"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch2","vmnic8"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch3","vmnic11"
"2015-03-23 01:07:54","vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch3","vmnic10"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch1","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch2","vmnic3"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch1","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch2","vmnic3"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch1","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch2","vmnic3"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch0","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch1","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch1","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch2","vmnic6"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch2","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch0","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch1","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch1","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch2","vmnic6"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch2","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch2","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch2","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch2","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch0","vmnic1"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch1","vmnic3"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch1","vmnic2"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch2","vmnic5"
"2015-03-23 01:08:02","vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","network-esx1.vmware.com","vSwitch0","vmnic0"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch0","vmnic3"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch0","vmnic2"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","vmnic1"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","vmnic0"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch2","vmnic5"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch2","vmnic4"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch3","vmnic6"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch3","vmnic7"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch0","vmnic3"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch0","vmnic2"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","vmnic1"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","vmnic0"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch2","vmnic5"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch3","vmnic7"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch3","vmnic6"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch0","vmnic3"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch0","vmnic2"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","vmnic1"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","vmnic0"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch2","vmnic5"
"2015-03-23 01:08:07","vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch2","vmnic4"
