"timestamp","vmhost","vswitch","portgroup","nic","activestandby"
"2011-11-21 03:20:29","view-vmg1-7.vmware.com","vSwitch1","xangati","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-7.vmware.com","vSwitch1","xangati","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-7.vmware.com","vSwitch1","xangati","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-7.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-7.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-7.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-7.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch0","Management Network","vmnic4","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch0","Management Network","vmnic4","standby"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch0","vmotion","vmnic4","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch0","vmotion","vmnic0","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","xangati","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","xangati","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","xangati","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-8.vmware.com","vSwitch1","xangati","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch0","Management Network","vmnic4","standby"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch0","vmotion","vmnic4","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch0","vmotion","vmnic0","standby"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","xangati","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","xangati","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","xangati","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-1.vmware.com","vSwitch1","xangati","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch0","Management Network","vmnic4","standby"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch0","vmotion","vmnic4","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch0","vmotion","vmnic0","standby"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","xangati","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","xangati","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","xangati","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-2.vmware.com","vSwitch1","xangati","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch0","Management Network","vmnic4","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch0","Management Network","vmnic4","standby"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch0","vmotion","vmnic4","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch0","vmotion","vmnic0","standby"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","xangati","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","xangati","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","xangati","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","xangati","vmnic3","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic1","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic5","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic2","active"
"2011-11-21 03:20:29","view-vmg1-3.vmware.com","vSwitch1","VMView-clients-10.113.128.0/19","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch0","pub-vmotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch0","pub-vmotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-1.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch0","Management Network","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch2","heartbeat","vmnic10","active"
"2011-11-21 03:21:49","wdc-devtest4-2.vmware.com","vSwitch2","heartbeat","vmnic11","active"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch2","heartbeat","vmnic10","standby"
"2011-11-21 03:21:49","wdc-devtest4-3.vmware.com","vSwitch2","heartbeat","vmnic11","standby"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch2","heartbeat","vmnic10","standby"
"2011-11-21 03:21:49","wdc-devtest4-4.vmware.com","vSwitch2","heartbeat","vmnic11","standby"
"2011-11-21 03:21:49","wdc-devtest4-5.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-5.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-5.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-5.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-5.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-5.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-6.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-6.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-6.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-6.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-6.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-6.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-7.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-7.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-7.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-7.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-7.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-7.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-8.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-8.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-8.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-8.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-8.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-8.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-9.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-9.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-9.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-9.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-9.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-9.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-12.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-12.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-12.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-12.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-12.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-12.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-10.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-10.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-10.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-10.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-10.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-10.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-13.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-13.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-13.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-13.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-13.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-13.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-14.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-14.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-14.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-14.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-14.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-14.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-15.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-15.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-15.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-15.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-15.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-15.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest4-11.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-11.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest4-11.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest4-11.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest4-11.vmware.com","vSwitch1","VMotion","vmnic8","active"
"2011-11-21 03:21:49","wdc-devtest4-11.vmware.com","vSwitch1","VMotion","vmnic9","active"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-8.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-9.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch0","Management Network","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-10.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-12.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch0","Management Network","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest1-11.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-5.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-4.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch0","VMotion","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-3.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch0","VMotion","vmnic0","standby"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch1","wdc-devtest-performancecenter-10.128.72.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch1","wdc-devtest-performancecenter-10.128.72.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic2","active"
"2011-11-21 03:21:49","wdc-devtest3-2.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22","vmnic3","active"
"2011-11-21 03:21:49","wdc-devtest3-1.vmware.com","vSwitch0","Management Network","vmnic0","active"
"2011-11-21 03:21:49","wdc-devtest3-1.vmware.com","vSwitch0","Management Network","vmnic1","standby"
"2011-11-21 03:21:49","wdc-devtest3-1.vmware.com","vSwitch0","VMotion","vmnic1","active"
"2011-11-21 03:21:49","wdc-devtest3-1.vmware.com","vSwitch0","VMotion","vmnic0","standby"
"2011-11-21 03:21:49","wdc-devtest3-1.vmware.com","vSwitch1","wdc-devtest-performancecenter-10.128.72.0/22","vmnic2","active"
